 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
     12150   -1.83019e+04    0.313680    0.380000    0.325060    0.240000    0.320000    0.337200    0.333185
     12175   -1.87527e+04    0.315680    0.380000    0.333260    0.400000    0.280000    0.342500    0.331490
     12200   -1.73787e+04    0.314980    0.320000    0.331820    0.160000    0.400000    0.342460    0.331980
     12225   -1.74234e+04    0.313795    0.330000    0.324780    0.320000    0.120000    0.340020    0.333655
     12250   -1.77190e+04    0.316070    0.360000    0.329580    0.120000    0.280000    0.338900    0.332545
     12275   -1.73608e+04    0.317090    0.340000    0.329380    0.320000    0.200000    0.335720    0.331855
     12300   -1.78721e+04    0.316715    0.310000    0.325180    0.240000    0.360000    0.335920    0.332675
     12325   -1.73544e+04    0.317350    0.400000    0.332900    0.320000    0.320000    0.340200    0.330550
     12350   -1.70463e+04    0.315850    0.320000    0.336300    0.240000    0.320000    0.339560    0.331750
     12375   -1.67766e+04    0.313560    0.350000    0.329480    0.240000    0.280000    0.333400    0.332140
     12400   -1.68062e+04    0.311175    0.310000    0.329600    0.120000    0.200000    0.336320    0.332090
     12425   -1.70142e+04    0.315270    0.370000    0.337000    0.120000    0.120000    0.340040    0.333340
     12450   -1.61002e+04    0.316295    0.300000    0.331920    0.200000    0.320000    0.339100    0.333075
     12475   -1.63108e+04    0.316070    0.310000    0.327580    0.360000    0.240000    0.340600    0.334370
     12500   -1.64392e+04    0.316035    0.330000    0.329320    0.400000    0.280000    0.337880    0.333620
     12525   -1.63984e+04    0.314725    0.390000    0.330640    0.400000    0.240000    0.340100    0.332465
     12550   -1.61201e+04    0.315970    0.390000    0.325520    0.080000    0.400000    0.337080    0.332355
     12575   -1.68988e+04    0.316495    0.350000    0.331880    0.200000    0.200000    0.343580    0.334230
     12600   -1.60080e+04    0.315305    0.350000    0.336940    0.320000    0.280000    0.340240    0.332890
     12625   -1.59812e+04    0.315815    0.300000    0.332500    0.320000    0.240000    0.341820    0.332690
     12650   -1.64634e+04    0.315060    0.420000    0.326400    0.320000    0.400000    0.335460    0.332730
     12675   -1.66198e+04    0.315045    0.290000    0.329020    0.240000    0.240000    0.340120    0.333225
     12700   -1.59675e+04    0.314345    0.320000    0.337060    0.360000    0.400000    0.339380    0.332345
     12725   -1.66777e+04    0.316090    0.330000    0.330140    0.360000    0.200000    0.338320    0.334590
     12750   -1.62856e+04    0.313615    0.350000    0.329000    0.160000    0.400000    0.337720    0.335065
     12775   -1.62086e+04    0.315345    0.350000    0.331420    0.200000    0.160000    0.338660    0.334330
     12800   -1.64554e+04    0.314690    0.370000    0.332760    0.320000    0.360000    0.337320    0.332410
     12825   -1.63476e+04    0.316060    0.430000    0.329520    0.360000    0.320000    0.336080    0.333950
     12850   -1.58278e+04    0.315665    0.320000    0.327280    0.360000    0.240000    0.339720    0.332565
     12875   -1.57711e+04    0.314555    0.290000    0.332620    0.240000    0.360000    0.339700    0.333670
     12900   -1.56764e+04    0.315665    0.340000    0.332760    0.240000    0.360000    0.338500    0.332145
     12925   -1.58076e+04    0.313605    0.340000    0.332600    0.160000    0.440000    0.339020    0.331495
     12950   -1.59423e+04    0.314655    0.360000    0.334400    0.440000    0.200000    0.337340    0.333805
     12975   -1.56796e+04    0.312815    0.370000    0.334800    0.360000    0.400000    0.340680    0.333820
     13000   -1.54579e+04    0.317090    0.360000    0.335840    0.280000    0.400000    0.336780    0.332985
     13025   -1.50543e+04    0.313765    0.310000    0.327320    0.240000    0.520000    0.342500    0.331790
     13050   -1.63069e+04    0.314580    0.370000    0.329040    0.240000    0.240000    0.338320    0.330750
     13075   -1.61666e+04    0.315540    0.380000    0.330940    0.480000    0.200000    0.334460    0.333070
     13100   -1.56136e+04    0.314240    0.370000    0.330240    0.240000    0.360000    0.340380    0.335535
     13125   -1.63937e+04    0.314610    0.270000    0.328960    0.480000    0.280000    0.341700    0.334095
     13150   -1.62436e+04    0.315300    0.370000    0.336480    0.320000    0.400000    0.335340    0.332500
     13175   -1.64646e+04    0.314730    0.330000    0.333760    0.240000    0.320000    0.338140    0.332250
     13200   -1.59885e+04    0.316850    0.340000    0.334740    0.200000    0.400000    0.339340    0.332075
     13225   -1.61357e+04    0.313820    0.370000    0.330240    0.400000    0.240000    0.337440    0.333885
     13250   -1.61211e+04    0.315810    0.360000    0.330540    0.360000    0.200000    0.336500    0.334760
     13275   -1.62769e+04    0.316825    0.370000    0.334520    0.360000    0.320000    0.337600    0.331355
     13300   -1.59063e+04    0.314660    0.460000    0.330900    0.440000    0.160000    0.336800    0.333495
     13325   -1.63764e+04    0.316225    0.220000    0.326140    0.520000    0.440000    0.337540    0.331185
     13350   -1.64593e+04    0.316770    0.390000    0.334600    0.360000    0.160000    0.342400    0.333085
     13375   -1.59473e+04    0.318290    0.350000    0.335460    0.320000    0.520000    0.338180    0.332750
     13400   -1.65320e+04    0.314495    0.290000    0.328780    0.200000    0.440000    0.338380    0.333275
     13425   -1.73862e+04    0.314335    0.330000    0.328620    0.200000    0.080000    0.338900    0.333400
     13450   -1.66842e+04    0.315815    0.280000    0.332660    0.360000    0.320000    0.338960    0.332210
     13475   -1.67289e+04    0.316015    0.220000    0.331920    0.360000    0.320000    0.337040    0.332895
     13500   -1.68584e+04    0.313385    0.320000    0.333800    0.320000    0.320000    0.340580    0.333030
     13525   -1.70851e+04    0.314770    0.340000    0.330980    0.280000    0.360000    0.340380    0.333895
     13550   -1.69892e+04    0.316460    0.390000    0.334500    0.240000    0.360000    0.337460    0.332705
     13575   -1.71887e+04    0.316195    0.360000    0.331740    0.320000    0.360000    0.340260    0.333790
     13600   -1.69831e+04    0.315380    0.370000    0.330960    0.280000    0.360000    0.335320    0.333380
     13625   -1.74637e+04    0.315105    0.300000    0.324520    0.200000    0.400000    0.338920    0.332790
     13650   -1.73608e+04    0.314595    0.280000    0.323260    0.280000    0.240000    0.336600    0.334020
     13675   -1.78477e+04    0.313110    0.300000    0.324200    0.360000    0.360000    0.340520    0.331950
     13700   -1.78524e+04    0.314000    0.360000    0.328820    0.200000    0.400000    0.343620    0.333625
     13725   -1.73933e+04    0.315200    0.370000    0.326380    0.360000    0.360000    0.337340    0.332650
     13750   -1.69870e+04    0.314070    0.220000    0.328500    0.160000    0.560000    0.345180    0.332845
     13775   -1.66450e+04    0.314345    0.300000    0.333220    0.280000    0.200000    0.335780    0.333565
     13800   -1.69077e+04    0.314740    0.290000    0.331220    0.280000    0.400000    0.338000    0.332685
     13825   -1.68898e+04    0.314580    0.350000    0.327260    0.120000    0.320000    0.341360    0.331440
     13850   -1.75741e+04    0.315405    0.320000    0.329780    0.320000    0.320000    0.339780    0.334610
     13875   -1.75949e+04    0.312660    0.400000    0.331800    0.280000    0.360000    0.340840    0.331855
     13900   -1.73342e+04    0.314155    0.340000    0.327700    0.320000    0.200000    0.339180    0.333845
     13925   -1.75685e+04    0.314640    0.310000    0.329960    0.280000    0.360000    0.340420    0.333595
     13950   -1.81105e+04    0.313420    0.340000    0.329060    0.200000    0.320000    0.339940    0.331090
     13975   -1.89465e+04    0.313725    0.320000    0.329380    0.160000    0.160000    0.339520    0.333615
     14000   -1.93414e+04    0.314895    0.340000    0.329060    0.160000    0.200000    0.342400    0.333620
     14025   -1.94148e+04    0.315825    0.380000    0.332320    0.320000    0.240000    0.338080    0.333150
     14050   -1.89609e+04    0.314475    0.350000    0.331120    0.200000    0.240000    0.342960    0.333065
     14075   -1.89841e+04    0.313945    0.380000    0.327420    0.160000    0.240000    0.341180    0.330560
     14100   -1.91499e+04    0.314705    0.390000    0.331320    0.160000    0.240000    0.339720    0.332620
     14125   -1.86466e+04    0.314180    0.250000    0.325420    0.320000    0.240000    0.337580    0.330570
     14150   -1.89390e+04    0.316705    0.320000    0.332340    0.160000    0.320000    0.338740    0.332455
     14175   -1.92751e+04    0.316165    0.330000    0.323660    0.400000    0.440000    0.338520    0.331100
     14200   -1.88368e+04    0.315350    0.300000    0.322280    0.280000    0.120000    0.338240    0.333870
     14225   -1.86751e+04    0.315685    0.320000    0.330220    0.240000    0.440000    0.337940    0.332435
     14250   -1.86786e+04    0.315560    0.280000    0.329860    0.160000    0.440000    0.339920    0.332600
     14275   -1.87391e+04    0.315220    0.320000    0.328320    0.400000    0.400000    0.338620    0.332845
     14300   -1.87607e+04    0.315275    0.360000    0.328740    0.320000    0.440000    0.340560    0.330725
     14325   -1.86563e+04    0.313630    0.290000    0.330840    0.400000    0.200000    0.339240    0.330665
     14350   -1.88524e+04    0.314315    0.370000    0.329560    0.120000    0.280000    0.343500    0.332010
     14375   -1.83973e+04    0.314210    0.270000    0.331800    0.360000    0.320000    0.338460    0.332545
     14400   -1.85613e+04    0.314600    0.410000    0.323860    0.360000    0.440000    0.343400    0.331505
     14425   -1.86582e+04    0.317240    0.340000    0.328480    0.360000    0.320000    0.336900    0.331980
     14450   -1.86705e+04    0.314950    0.420000    0.331220    0.320000    0.200000    0.340200    0.331285
     14475   -1.89255e+04    0.314740    0.350000    0.323120    0.360000    0.240000    0.343260    0.332405
     14500   -1.91747e+04    0.316015    0.290000    0.328800    0.280000    0.440000    0.339000    0.331960
     14525   -1.88164e+04    0.314650    0.270000    0.327480    0.320000    0.400000    0.334920    0.331520
     14550   -1.97406e+04    0.315480    0.270000    0.330620    0.200000    0.360000    0.340880    0.332775
     14575   -1.93888e+04    0.315035    0.240000    0.324900    0.280000    0.280000    0.341760    0.333055
     14600   -1.90709e+04    0.315535    0.330000    0.333180    0.240000    0.240000    0.339760    0.332970
     14625   -1.92970e+04    0.314735    0.350000    0.328120    0.280000    0.160000    0.339020    0.333020
     14650   -1.89243e+04    0.316335    0.310000    0.329240    0.320000    0.320000    0.339120    0.330195
     14675   -1.89930e+04    0.314515    0.280000    0.331020    0.240000    0.320000    0.341720    0.332265
     14700   -1.90961e+04    0.313945    0.380000    0.324280    0.240000    0.360000    0.340800    0.333100
     14725   -1.91492e+04    0.313315    0.320000    0.325100    0.320000    0.320000    0.337360    0.329940
     14750   -1.98463e+04    0.315645    0.200000    0.326640    0.200000    0.320000    0.337840    0.331995
     14775   -1.92267e+04    0.314465    0.300000    0.327720    0.320000    0.400000    0.337820    0.330855
     14800   -1.96977e+04    0.314880    0.370000    0.328380    0.320000    0.240000    0.337920    0.331280
     14825   -1.91674e+04    0.315530    0.340000    0.326780    0.120000    0.320000    0.341240    0.332870
     14850   -1.95566e+04    0.315750    0.300000    0.329540    0.280000    0.200000    0.335940    0.331590
     14875   -1.89635e+04    0.316235    0.360000    0.328400    0.320000    0.200000    0.338700    0.333475
     14900   -1.90916e+04    0.315830    0.360000    0.330240    0.240000    0.240000    0.337580    0.331840
     14925   -1.88631e+04    0.314760    0.260000    0.331300    0.400000    0.320000    0.338040    0.330985
     14950   -1.86388e+04    0.314090    0.340000    0.327500    0.160000    0.320000    0.343980    0.332665
     14975   -1.86188e+04    0.315505    0.400000    0.332040    0.240000    0.360000    0.336800    0.333425
     15000   -1.87819e+04    0.314675    0.400000    0.329060    0.280000    0.280000    0.339680    0.332150
     15025   -1.87623e+04    0.315700    0.340000    0.328700    0.280000    0.280000    0.340380    0.331890
     15050   -1.93258e+04    0.315050    0.340000    0.331220    0.480000    0.240000    0.343580    0.332730
     15075   -1.95829e+04    0.315710    0.350000    0.331360    0.400000    0.240000    0.336620    0.333935
     15100   -1.96558e+04    0.314740    0.400000    0.327980    0.360000    0.280000    0.339540    0.331900
     15125   -1.88728e+04    0.315405    0.350000    0.327720    0.280000    0.320000    0.341420    0.331020
     15150   -1.85309e+04    0.318125    0.270000    0.326520    0.360000    0.320000    0.344100    0.330840
     15175   -1.83089e+04    0.315000    0.330000    0.335180    0.200000    0.120000    0.344340    0.332370
     15200   -1.69696e+04    0.313895    0.360000    0.333020    0.240000    0.400000    0.341740    0.335260
     15225   -1.77052e+04    0.313765    0.330000    0.325380    0.120000    0.280000    0.335960    0.331995
     15250   -1.78148e+04    0.315395    0.320000    0.329460    0.320000    0.200000    0.338860    0.330495
     15275   -1.76389e+04    0.314175    0.240000    0.327680    0.600000    0.360000    0.341220    0.331465
     15300   -1.80907e+04    0.314385    0.270000    0.326100    0.360000    0.400000    0.339820    0.333615
     15325   -1.76918e+04    0.312465    0.230000    0.327360    0.360000    0.160000    0.337780    0.333445
     15350   -1.83878e+04    0.315975    0.300000    0.331240    0.200000    0.360000    0.338160    0.331460
     15375   -1.83314e+04    0.316025    0.360000    0.328260    0.520000    0.240000    0.340760    0.332575
     15400   -1.87544e+04    0.315070    0.320000    0.331020    0.320000    0.480000    0.340040    0.330430
     15425   -1.80141e+04    0.315375    0.320000    0.335380    0.280000    0.120000    0.339500    0.333780
     15450   -1.81041e+04    0.314090    0.300000    0.336120    0.280000    0.400000    0.339340    0.332880
     15475   -1.87755e+04    0.314165    0.300000    0.331220    0.520000    0.200000    0.341920    0.332335
     15500   -1.89371e+04    0.313020    0.400000    0.327320    0.280000    0.320000    0.339240    0.333790
     15525   -1.87744e+04    0.314550    0.310000    0.329740    0.280000    0.240000    0.341320    0.332810
     15550   -1.81541e+04    0.315930    0.370000    0.328820    0.240000    0.240000    0.341500    0.332530
     15575   -1.83336e+04    0.315795    0.350000    0.326760    0.240000    0.480000    0.337800    0.333720
     15600   -1.89847e+04    0.314075    0.360000    0.333920    0.360000    0.240000    0.340940    0.330450
     15625   -1.89551e+04    0.315585    0.410000    0.328700    0.360000    0.320000    0.340840    0.333425
     15650   -1.88700e+04    0.317460    0.360000    0.330560    0.360000    0.360000    0.342900    0.331970
     15675   -1.89566e+04    0.314010    0.390000    0.326920    0.240000    0.480000    0.337560    0.331555
     15700   -1.95773e+04    0.315225    0.320000    0.321260    0.440000    0.280000    0.343080    0.332840
     15725   -1.89559e+04    0.313680    0.330000    0.327420    0.240000    0.520000    0.340020    0.331480
     15750   -1.93352e+04    0.313525    0.300000    0.325380    0.240000    0.280000    0.336280    0.332665
     15775   -1.90439e+04    0.315695    0.390000    0.324620    0.240000    0.240000    0.336320    0.333405
     15800   -1.85693e+04    0.315860    0.310000    0.332980    0.360000    0.400000    0.339400    0.331755
     15825   -1.88978e+04    0.314975    0.420000    0.330620    0.400000    0.320000    0.339880    0.331665
     15850   -1.95111e+04    0.316000    0.380000    0.330760    0.160000    0.360000    0.336320    0.332600
     15875   -1.99541e+04    0.315940    0.450000    0.327560    0.240000    0.200000    0.340440    0.330090
     15900   -1.97702e+04    0.316780    0.370000    0.329640    0.360000    0.400000    0.337460    0.332970
     15925   -2.04268e+04    0.314835    0.390000    0.327860    0.320000    0.320000    0.339440    0.334710
     15950   -1.99829e+04    0.313430    0.300000    0.329560    0.280000    0.320000    0.338060    0.332670
     15975   -2.01514e+04    0.314490    0.250000    0.328060    0.360000    0.280000    0.340080    0.331510
     16000   -2.02617e+04    0.313530    0.210000    0.327020    0.320000    0.320000    0.340020    0.332490
     16025   -2.00101e+04    0.314575    0.270000    0.327720    0.440000    0.200000    0.340480    0.331735
     16050   -2.05231e+04    0.313905    0.360000    0.330460    0.240000    0.160000    0.343500    0.332080
     16075   -2.01003e+04    0.315050    0.370000    0.328980    0.200000    0.280000    0.340800    0.332865
     16100   -2.00294e+04    0.315335    0.300000    0.323260    0.400000    0.400000    0.337920    0.329280
     16125   -1.97520e+04    0.315325    0.370000    0.329100    0.440000    0.280000    0.338080    0.330880
     16150   -1.86545e+04    0.314520    0.310000    0.325540    0.200000    0.320000    0.342160    0.332740
     16175   -1.95061e+04    0.315630    0.370000    0.326600    0.280000    0.360000    0.338600    0.332695
     16200   -1.91169e+04    0.313165    0.320000    0.327980    0.240000    0.240000    0.343200    0.331460
     16225   -1.97074e+04    0.313830    0.310000    0.328880    0.280000    0.360000    0.337440    0.332820
     16250   -1.92458e+04    0.314355    0.310000    0.328400    0.400000    0.240000    0.338760    0.333265
     16275   -1.92458e+04    0.313670    0.370000    0.329640    0.360000    0.400000    0.340320    0.332780
     16300   -1.98567e+04    0.316445    0.360000    0.327020    0.080000    0.360000    0.342720    0.334020
     16325   -1.97451e+04    0.314180    0.340000    0.328020    0.040000    0.280000    0.336940    0.332760
     16350   -2.01301e+04    0.316060    0.280000    0.327980    0.360000    0.320000    0.339120    0.332125
     16375   -1.98469e+04    0.313630    0.370000    0.329800    0.280000    0.360000    0.339020    0.331590
     16400   -1.97535e+04    0.313535    0.280000    0.326640    0.160000    0.160000    0.337860    0.332530
     16425   -2.00408e+04    0.314080    0.390000    0.324940    0.320000    0.320000    0.341820    0.331780
     16450   -2.00169e+04    0.312640    0.290000    0.328720    0.560000    0.320000    0.338560    0.329745
     16475   -2.00815e+04    0.315280    0.380000    0.330560    0.200000    0.280000    0.339060    0.331540
     16500   -1.98576e+04    0.314345    0.410000    0.325220    0.320000    0.200000    0.336160    0.328825
     16525   -1.94277e+04    0.314510    0.240000    0.325240    0.320000    0.400000    0.340720    0.332210
     16550   -1.92113e+04    0.314570    0.330000    0.332780    0.400000    0.400000    0.341100    0.331725
     16575   -1.96985e+04    0.314115    0.340000    0.325980    0.280000    0.280000    0.338180    0.331725
     16600   -2.00246e+04    0.313090    0.320000    0.328380    0.240000    0.360000    0.340380    0.331530
     16625   -1.92022e+04    0.315970    0.280000    0.329680    0.480000    0.400000    0.338320    0.332805
     16650   -2.02772e+04    0.314460    0.320000    0.328820    0.360000    0.080000    0.340660    0.332295
     16675   -2.08429e+04    0.315055    0.340000    0.328500    0.280000    0.280000    0.335940    0.330825
     16700   -2.04219e+04    0.315825    0.250000    0.326700    0.280000    0.240000    0.338920    0.330780
     16725   -2.08464e+04    0.315430    0.240000    0.326040    0.360000    0.120000    0.340200    0.331375
     16750   -2.11851e+04    0.315230    0.340000    0.328500    0.320000    0.400000    0.336440    0.330490
     16775   -2.08880e+04    0.313840    0.370000    0.329540    0.200000    0.160000    0.340580    0.331990
     16800   -2.14965e+04    0.315275    0.300000    0.325820    0.320000    0.320000    0.339780    0.330145
     16825   -2.15651e+04    0.315370    0.270000    0.326340    0.200000    0.440000    0.338900    0.330140
     16850   -2.10995e+04    0.315870    0.350000    0.325200    0.160000    0.320000    0.338880    0.331220
     16875   -2.08019e+04    0.315440    0.280000    0.328220    0.120000    0.480000    0.339540    0.332200
     16900   -2.13247e+04    0.315395    0.410000    0.323540    0.280000    0.360000    0.339040    0.332035
     16925   -2.09383e+04    0.314090    0.290000    0.326820    0.400000    0.200000    0.340820    0.331435
     16950   -2.12149e+04    0.315700    0.360000    0.327260    0.320000    0.480000    0.339280    0.332550
     16975   -2.07971e+04    0.313650    0.340000    0.328460    0.160000    0.280000    0.341500    0.331520
     17000   -2.17868e+04    0.315215    0.360000    0.330900    0.160000    0.400000    0.340020    0.331175
     17025   -2.18416e+04    0.314390    0.430000    0.326340    0.280000    0.320000    0.340240    0.330135
     17050   -2.18519e+04    0.316130    0.320000    0.321700    0.320000    0.240000    0.339560    0.331230
     17075   -2.20709e+04    0.315305    0.320000    0.327080    0.240000    0.400000    0.341900    0.331615
     17100   -2.17136e+04    0.315385    0.330000    0.330580    0.280000    0.360000    0.337180    0.331840
     17125   -2.18070e+04    0.314025    0.340000    0.324480    0.440000    0.120000    0.338940    0.330850
     17150   -2.09619e+04    0.313740    0.330000    0.326480    0.160000    0.360000    0.336360    0.329825
     17175   -2.17635e+04    0.313550    0.300000    0.331320    0.360000    0.360000    0.341100    0.330545
     17200   -2.11499e+04    0.313695    0.430000    0.327060    0.360000    0.320000    0.335460    0.332155
     17225   -2.08887e+04    0.313315    0.340000    0.323740    0.240000    0.520000    0.336500    0.331450
     17250   -2.07632e+04    0.313885    0.400000    0.329000    0.400000    0.360000    0.338120    0.331380
     17275   -2.06705e+04    0.315385    0.410000    0.330760    0.240000    0.320000    0.338720    0.332905
     17300   -2.03443e+04    0.314345    0.370000    0.326300    0.360000    0.240000    0.338460    0.331935
     17325   -2.05297e+04    0.314830    0.240000    0.330700    0.360000    0.480000    0.340820    0.329885
     17350   -2.08639e+04    0.316225    0.330000    0.326480    0.320000    0.160000    0.342300    0.328505
     17375   -2.11536e+04    0.314705    0.310000    0.325180    0.520000    0.360000    0.336300    0.330305
     17400   -2.09119e+04    0.314105    0.290000    0.324960    0.280000    0.400000    0.339500    0.331150
     17425   -2.16059e+04    0.318075    0.330000    0.328060    0.200000    0.400000    0.338680    0.332235
     17450   -2.16193e+04    0.313115    0.320000    0.329800    0.200000    0.240000    0.338540    0.331020
     17475   -2.14380e+04    0.314110    0.420000    0.323220    0.200000    0.040000    0.338320    0.328585
     17500   -2.13149e+04    0.314010    0.360000    0.326720    0.320000    0.360000    0.337140    0.328720
     17525   -2.12667e+04    0.315405    0.430000    0.329200    0.360000    0.280000    0.343180    0.332270
     17550   -2.15419e+04    0.315340    0.280000    0.321940    0.320000    0.240000    0.337840    0.329025
     17575   -2.19624e+04    0.317410    0.410000    0.326360    0.160000    0.320000    0.340860    0.328410
     17600   -2.14114e+04    0.314830    0.280000    0.331480    0.120000    0.280000    0.339840    0.329930
     17625   -2.09326e+04    0.311830    0.280000    0.330980    0.120000    0.240000    0.335460    0.331835
     17650   -2.06477e+04    0.313510    0.460000    0.328500    0.200000    0.200000    0.340200    0.330110
     17675   -1.99889e+04    0.315270    0.270000    0.329120    0.240000    0.320000    0.337980    0.332645
     17700   -1.99892e+04    0.315485    0.290000    0.334600    0.280000    0.400000    0.339640    0.334020
     17725   -1.99422e+04    0.313630    0.350000    0.324700    0.160000    0.360000    0.339120    0.331560
     17750   -1.98964e+04    0.312830    0.300000    0.326960    0.440000    0.360000    0.340340    0.333290
     17775   -2.10026e+04    0.316460    0.350000    0.331940    0.360000    0.560000    0.341820    0.332645
     17800   -2.07821e+04    0.317895    0.280000    0.336780    0.240000    0.360000    0.343160    0.331650
     17825   -2.06511e+04    0.315440    0.340000    0.327720    0.200000    0.320000    0.339040    0.332295
     17850   -2.05514e+04    0.315865    0.300000    0.326260    0.400000    0.320000    0.340060    0.331895
     17875   -2.05246e+04    0.314005    0.380000    0.331000    0.240000    0.480000    0.339760    0.331005
     17900   -2.06361e+04    0.315210    0.260000    0.321880    0.240000    0.240000    0.334920    0.333575
     17925   -2.08002e+04    0.314095    0.360000    0.317740    0.040000    0.280000    0.337840    0.333950
     17950   -2.01735e+04    0.315945    0.370000    0.330300    0.240000    0.360000    0.339140    0.332275
     17975   -2.03868e+04    0.313625    0.380000    0.329640    0.200000    0.320000    0.340140    0.330725
     18000   -2.07379e+04    0.314185    0.360000    0.325620    0.160000    0.280000    0.338180    0.334780
     18025   -2.10822e+04    0.314390    0.380000    0.320860    0.280000    0.280000    0.340160    0.329840
     18050   -2.08475e+04    0.313795    0.310000    0.328500    0.360000    0.520000    0.338740    0.331730
     18075   -2.12164e+04    0.313885    0.330000    0.325740    0.160000    0.320000    0.339200    0.331055
     18100   -2.16679e+04    0.313220    0.370000    0.325280    0.360000    0.280000    0.343880    0.330390
     18125   -2.15499e+04    0.315405    0.330000    0.328480    0.320000    0.320000    0.336220    0.333620
     18150   -2.16563e+04    0.316675    0.280000    0.329700    0.360000    0.360000    0.338880    0.332270
     18175   -2.19336e+04    0.313270    0.350000    0.323240    0.200000    0.440000    0.339680    0.328455
     18200   -2.13787e+04    0.313130    0.220000    0.327780    0.280000    0.440000    0.339000    0.331890
     18225   -2.18982e+04    0.314180    0.340000    0.328300    0.200000    0.360000    0.338600    0.331680
     18250   -2.18885e+04    0.313395    0.290000    0.329320    0.160000    0.160000    0.339880    0.333260
     18275   -2.18029e+04    0.312385    0.340000    0.328740    0.200000    0.360000    0.337260    0.332140
     18300   -2.20965e+04    0.314105    0.410000    0.326500    0.400000    0.280000    0.340240    0.329925
     18325   -2.14624e+04    0.313975    0.420000    0.326220    0.360000    0.280000    0.339680    0.331690
     18350   -2.19362e+04    0.315400    0.350000    0.329360    0.400000    0.120000    0.337060    0.330995
     18375   -2.24977e+04    0.316200    0.320000    0.326760    0.200000    0.480000    0.343820    0.332585
     18400   -2.24585e+04    0.316990    0.300000    0.325420    0.440000    0.320000    0.339060    0.330305
     18425   -2.27128e+04    0.316010    0.320000    0.326200    0.160000    0.120000    0.339020    0.330155
     18450   -2.24625e+04    0.316170    0.250000    0.319700    0.280000    0.400000    0.337100    0.329445
     18475   -2.27869e+04    0.314385    0.340000    0.323620    0.200000    0.320000    0.331320    0.329610
     18500   -2.15267e+04    0.316280    0.340000    0.326580    0.160000    0.360000    0.339480    0.330400
     18525   -2.15761e+04    0.312960    0.300000    0.327360    0.080000    0.320000    0.341080    0.331745
     18550   -2.10984e+04    0.314120    0.220000    0.327740    0.240000    0.240000    0.338040    0.330665
     18575   -2.09771e+04    0.314885    0.360000    0.330520    0.320000    0.240000    0.340960    0.330540
     18600   -2.00065e+04    0.316150    0.260000    0.326220    0.160000    0.280000    0.336720    0.331510
     18625   -1.98886e+04    0.316900    0.260000    0.334000    0.280000    0.280000    0.341960    0.331370
     18650   -2.05315e+04    0.313895    0.340000    0.327480    0.320000    0.280000    0.334740    0.331865
     18675   -1.98888e+04    0.316080    0.350000    0.329400    0.320000    0.320000    0.339820    0.332210
     18700   -1.99888e+04    0.315420    0.230000    0.329000    0.360000    0.280000    0.339040    0.333395
     18725   -2.08731e+04    0.314710    0.290000    0.324400    0.280000    0.200000    0.340380    0.332150
     18750   -2.04591e+04    0.315020    0.370000    0.329980    0.440000    0.320000    0.340840    0.331940
     18775   -2.04209e+04    0.314720    0.390000    0.331060    0.280000    0.480000    0.338260    0.329895
     18800   -2.11102e+04    0.314105    0.380000    0.329180    0.200000    0.400000    0.339440    0.331795
     18825   -2.05053e+04    0.315515    0.340000    0.331600    0.360000    0.320000    0.338480    0.331975
     18850   -2.06352e+04    0.315185    0.310000    0.326780    0.200000    0.200000    0.339060    0.330245
     18875   -2.03418e+04    0.315420    0.330000    0.325600    0.240000    0.360000    0.342260    0.331790
     18900   -2.01936e+04    0.313695    0.270000    0.322160    0.280000    0.480000    0.337080    0.331325
     18925   -1.95320e+04    0.315195    0.290000    0.330340    0.080000    0.200000    0.338400    0.332540
     18950   -1.95995e+04    0.316055    0.300000    0.327840    0.280000    0.240000    0.341740    0.333705
     18975   -1.88571e+04    0.315460    0.350000    0.323880    0.440000    0.440000    0.338520    0.331135
     19000   -1.86450e+04    0.316120    0.320000    0.329960    0.280000    0.320000    0.337660    0.333790
     19025   -1.87195e+04    0.315380    0.340000    0.336380    0.440000    0.400000    0.338700    0.330280
     19050   -1.91166e+04    0.314750    0.330000    0.331760    0.280000    0.320000    0.337880    0.331340
     19075   -1.96776e+04    0.314010    0.350000    0.333520    0.240000    0.360000    0.338320    0.331840
     19100   -1.92295e+04    0.314640    0.390000    0.326780    0.320000    0.360000    0.340320    0.330985
     19125   -1.94700e+04    0.314465    0.390000    0.326720    0.320000    0.320000    0.341780    0.330890
     19150   -1.94863e+04    0.315440    0.380000    0.331160    0.240000    0.200000    0.339820    0.330350
     19175   -1.95527e+04    0.314110    0.310000    0.325640    0.240000    0.360000    0.337100    0.329340
     19200   -1.96723e+04    0.315460    0.430000    0.327420    0.120000    0.320000    0.342720    0.329950
     19225   -1.91826e+04    0.314050    0.300000    0.331480    0.400000    0.320000    0.341260    0.332145
     19250   -1.89100e+04    0.314925    0.320000    0.328460    0.200000    0.280000    0.343680    0.333675
     19275   -1.87981e+04    0.314575    0.360000    0.323940    0.280000    0.360000    0.340280    0.330255
     19300   -1.88394e+04    0.312715    0.290000    0.327580    0.200000    0.400000    0.340840    0.333870
     19325   -1.91544e+04    0.317385    0.300000    0.332300    0.040000    0.280000    0.338380    0.331620
     19350   -1.86757e+04    0.315385    0.300000    0.327840    0.400000    0.240000    0.337100    0.330625
     19375   -1.87416e+04    0.314255    0.350000    0.326020    0.320000    0.480000    0.340440    0.331050
