 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
    132050   -8.13810e+04    0.243411    0.173333    0.186567    0.240000    0.400000    0.320633    0.292460
    132075   -8.08004e+04    0.245527    0.106667    0.188827    0.320000    0.440000    0.321860    0.292369
    132100   -8.13231e+04    0.245024    0.133333    0.189533    0.240000    0.200000    0.324527    0.293307
    132125   -8.06108e+04    0.245864    0.146667    0.189400    0.280000    0.200000    0.325493    0.292798
    132150   -8.15195e+04    0.246087    0.146667    0.190327    0.480000    0.280000    0.320973    0.292458
    132175   -8.06137e+04    0.244900    0.280000    0.192633    0.240000    0.360000    0.320980    0.294060
    132200   -8.07862e+04    0.247736    0.200000    0.192960    0.280000    0.200000    0.322467    0.293031
    132225   -8.11950e+04    0.246658    0.213333    0.192927    0.280000    0.240000    0.322987    0.292627
    132250   -8.12295e+04    0.246289    0.106667    0.191500    0.200000    0.480000    0.322573    0.292751
    132275   -8.13459e+04    0.245242    0.106667    0.190740    0.400000    0.120000    0.322573    0.291936
    132300   -8.03436e+04    0.244853    0.120000    0.188373    0.400000    0.320000    0.324353    0.293540
    132325   -8.02748e+04    0.245207    0.186667    0.188340    0.360000    0.320000    0.322520    0.294356
    132350   -8.02059e+04    0.244329    0.160000    0.189120    0.360000    0.360000    0.323493    0.293431
    132375   -8.03889e+04    0.244838    0.213333    0.189047    0.160000    0.480000    0.322313    0.293149
    132400   -8.02448e+04    0.245880    0.213333    0.190853    0.280000    0.400000    0.322593    0.292613
    132425   -8.07665e+04    0.245936    0.120000    0.192307    0.360000    0.200000    0.321527    0.293958
    132450   -8.15742e+04    0.244951    0.146667    0.191340    0.320000    0.440000    0.322393    0.293096
    132475   -8.10533e+04    0.243353    0.146667    0.187787    0.200000    0.280000    0.322873    0.292913
    132500   -8.06915e+04    0.243889    0.200000    0.188973    0.160000    0.320000    0.321840    0.292607
    132525   -8.02065e+04    0.243882    0.106667    0.189733    0.440000    0.520000    0.323653    0.292524
    132550   -8.06013e+04    0.245478    0.226667    0.188933    0.240000    0.360000    0.322267    0.293078
    132575   -7.96791e+04    0.246238    0.186667    0.190173    0.320000    0.400000    0.323847    0.293460
    132600   -7.97178e+04    0.245976    0.226667    0.190833    0.240000    0.280000    0.323100    0.294709
    132625   -7.97281e+04    0.246578    0.173333    0.190500    0.200000    0.240000    0.321207    0.294153
    132650   -7.96685e+04    0.245351    0.146667    0.188587    0.280000    0.320000    0.324193    0.295580
    132675   -8.00899e+04    0.244684    0.200000    0.189907    0.280000    0.400000    0.321960    0.294513
    132700   -7.98927e+04    0.245824    0.200000    0.190687    0.280000    0.160000    0.322713    0.292649
    132725   -8.02808e+04    0.247418    0.266667    0.191913    0.120000    0.240000    0.319893    0.292578
    132750   -8.04913e+04    0.248220    0.173333    0.193627    0.160000    0.280000    0.323167    0.294336
    132775   -8.01293e+04    0.248524    0.200000    0.192087    0.320000    0.280000    0.323653    0.295367
    132800   -8.00017e+04    0.248231    0.186667    0.195087    0.200000    0.160000    0.320980    0.294969
    132825   -8.05583e+04    0.249451    0.186667    0.197067    0.240000    0.400000    0.322700    0.293256
    132850   -8.14532e+04    0.248740    0.173333    0.193833    0.280000    0.240000    0.324573    0.292740
    132875   -8.12785e+04    0.247782    0.173333    0.193913    0.440000    0.400000    0.320707    0.292673
    132900   -8.12278e+04    0.247604    0.120000    0.194007    0.120000    0.320000    0.322340    0.294171
    132925   -8.11312e+04    0.248396    0.173333    0.197507    0.200000    0.480000    0.323060    0.292882
    132950   -8.18229e+04    0.248531    0.253333    0.194387    0.160000    0.440000    0.320140    0.291756
    132975   -8.15192e+04    0.249098    0.106667    0.195327    0.200000    0.440000    0.323153    0.292180
    133000   -8.06768e+04    0.247453    0.200000    0.193747    0.400000    0.320000    0.323187    0.292371
    133025   -7.99721e+04    0.247856    0.160000    0.192780    0.200000    0.400000    0.326407    0.293538
    133050   -8.09096e+04    0.248176    0.080000    0.193200    0.240000    0.200000    0.319907    0.293787
    133075   -8.03798e+04    0.247833    0.173333    0.192027    0.120000    0.480000    0.323987    0.293342
    133100   -8.10438e+04    0.246716    0.226667    0.193247    0.280000    0.360000    0.324100    0.293991
    133125   -8.10939e+04    0.247473    0.240000    0.192707    0.200000    0.320000    0.324127    0.292227
    133150   -8.05129e+04    0.247269    0.240000    0.192533    0.280000    0.280000    0.322707    0.293147
    133175   -7.94712e+04    0.245593    0.133333    0.192647    0.280000    0.480000    0.323807    0.292353
    133200   -8.00014e+04    0.245413    0.226667    0.192087    0.320000    0.240000    0.320120    0.294382
    133225   -7.95767e+04    0.248087    0.133333    0.190887    0.200000    0.280000    0.321007    0.295507
    133250   -7.94308e+04    0.248238    0.106667    0.192807    0.120000    0.320000    0.322167    0.293773
    133275   -7.95738e+04    0.247913    0.186667    0.192747    0.320000    0.400000    0.321587    0.295220
    133300   -7.89982e+04    0.248038    0.146667    0.193187    0.240000    0.280000    0.321900    0.295760
    133325   -7.93740e+04    0.249307    0.173333    0.191653    0.320000    0.320000    0.320007    0.293124
    133350   -8.00663e+04    0.247571    0.253333    0.190820    0.240000    0.440000    0.322107    0.295409
    133375   -8.01570e+04    0.248567    0.200000    0.192993    0.200000    0.440000    0.322413    0.295562
    133400   -8.03455e+04    0.248922    0.160000    0.192433    0.200000    0.200000    0.322713    0.294400
    133425   -8.02621e+04    0.246160    0.213333    0.191747    0.400000    0.280000    0.321793    0.293964
    133450   -8.03916e+04    0.246942    0.160000    0.190253    0.320000    0.320000    0.322140    0.293322
    133475   -7.99812e+04    0.246767    0.173333    0.191287    0.440000    0.280000    0.323380    0.294071
    133500   -7.92944e+04    0.245836    0.160000    0.188053    0.280000    0.200000    0.321353    0.294558
    133525   -7.95337e+04    0.248289    0.093333    0.191400    0.080000    0.360000    0.321133    0.295382
    133550   -8.00681e+04    0.247469    0.253333    0.191493    0.280000    0.320000    0.323267    0.295660
    133575   -8.03304e+04    0.247002    0.173333    0.192807    0.280000    0.240000    0.322947    0.296389
    133600   -8.01818e+04    0.248582    0.226667    0.192793    0.280000    0.320000    0.323700    0.295284
    133625   -8.05268e+04    0.247953    0.120000    0.192627    0.320000    0.320000    0.322893    0.293400
    133650   -7.96857e+04    0.248460    0.226667    0.193313    0.120000    0.400000    0.321807    0.292600
    133675   -8.02101e+04    0.247407    0.226667    0.195033    0.240000    0.280000    0.321307    0.293622
    133700   -8.05649e+04    0.246644    0.213333    0.191853    0.280000    0.480000    0.323320    0.291553
    133725   -8.14583e+04    0.244938    0.200000    0.189987    0.320000    0.200000    0.324313    0.292931
    133750   -7.98687e+04    0.246756    0.266667    0.191993    0.200000    0.280000    0.322467    0.293276
    133775   -7.97643e+04    0.245838    0.133333    0.191320    0.160000    0.360000    0.322060    0.293753
    133800   -8.05670e+04    0.245153    0.160000    0.193460    0.400000    0.400000    0.324447    0.295104
    133825   -8.03092e+04    0.246838    0.213333    0.192120    0.440000    0.440000    0.323840    0.294469
    133850   -7.98518e+04    0.248002    0.133333    0.193727    0.440000    0.240000    0.320493    0.292147
    133875   -7.99977e+04    0.248540    0.240000    0.191973    0.200000    0.360000    0.321340    0.294611
    133900   -8.00765e+04    0.248404    0.173333    0.192367    0.280000    0.280000    0.323173    0.293442
    133925   -8.08995e+04    0.247413    0.160000    0.192967    0.200000    0.360000    0.322300    0.294769
    133950   -8.02798e+04    0.246729    0.160000    0.192260    0.360000    0.440000    0.322860    0.293738
    133975   -8.05131e+04    0.248249    0.146667    0.193727    0.160000    0.400000    0.324400    0.294262
    134000   -8.02213e+04    0.248942    0.173333    0.195133    0.280000    0.360000    0.321407    0.293407
    134025   -7.99267e+04    0.249676    0.186667    0.194113    0.200000    0.400000    0.322293    0.294247
    134050   -7.98538e+04    0.248638    0.266667    0.193960    0.280000    0.440000    0.323007    0.294302
    134075   -8.01760e+04    0.248733    0.186667    0.196420    0.480000    0.520000    0.322880    0.293289
    134100   -7.98128e+04    0.250178    0.226667    0.197033    0.360000    0.160000    0.322800    0.292387
    134125   -7.91077e+04    0.250289    0.120000    0.196220    0.280000    0.480000    0.321840    0.295567
    134150   -7.91111e+04    0.250453    0.186667    0.195133    0.200000    0.320000    0.320687    0.295164
    134175   -7.97734e+04    0.250167    0.186667    0.195113    0.280000    0.240000    0.321640    0.295284
    134200   -7.90086e+04    0.250393    0.200000    0.196760    0.280000    0.160000    0.325193    0.294936
    134225   -8.02357e+04    0.249360    0.133333    0.194833    0.240000    0.160000    0.321653    0.294376
    134250   -8.01660e+04    0.249451    0.213333    0.196373    0.080000    0.160000    0.322633    0.293622
    134275   -7.97817e+04    0.249942    0.160000    0.195873    0.200000    0.360000    0.323727    0.294198
    134300   -7.95304e+04    0.249551    0.173333    0.195840    0.320000    0.360000    0.322507    0.294631
    134325   -7.96527e+04    0.249064    0.186667    0.194087    0.280000    0.480000    0.321940    0.295198
    134350   -8.06840e+04    0.246849    0.200000    0.192887    0.240000    0.560000    0.323653    0.294380
    134375   -8.07853e+04    0.247782    0.146667    0.194340    0.240000    0.360000    0.321740    0.292818
    134400   -8.15609e+04    0.248267    0.146667    0.191560    0.320000    0.200000    0.322240    0.292313
    134425   -8.05295e+04    0.247873    0.213333    0.193900    0.320000    0.280000    0.323480    0.292071
    134450   -7.96496e+04    0.247542    0.173333    0.193220    0.320000    0.480000    0.322053    0.294780
    134475   -8.04623e+04    0.247031    0.160000    0.191933    0.280000    0.240000    0.324187    0.293176
    134500   -7.89174e+04    0.248036    0.160000    0.190540    0.120000    0.400000    0.321733    0.294884
    134525   -7.96343e+04    0.249453    0.160000    0.193887    0.280000    0.280000    0.323227    0.294607
    134550   -7.86777e+04    0.247740    0.120000    0.193207    0.400000    0.360000    0.322107    0.294089
    134575   -7.93236e+04    0.248527    0.146667    0.193800    0.320000    0.480000    0.321460    0.295053
    134600   -7.94797e+04    0.249429    0.226667    0.194680    0.400000    0.600000    0.323073    0.297291
    134625   -7.95760e+04    0.249184    0.160000    0.193133    0.160000    0.600000    0.321273    0.294111
    134650   -7.97432e+04    0.248084    0.186667    0.195260    0.360000    0.160000    0.324827    0.294022
    134675   -8.01623e+04    0.250929    0.133333    0.196587    0.320000    0.200000    0.324513    0.295544
    134700   -7.96897e+04    0.250796    0.093333    0.197433    0.480000    0.360000    0.321567    0.295016
    134725   -7.98628e+04    0.250309    0.146667    0.197460    0.240000    0.280000    0.322073    0.295551
    134750   -8.02503e+04    0.248722    0.253333    0.195953    0.280000    0.280000    0.321707    0.294871
    134775   -8.10380e+04    0.249391    0.266667    0.196740    0.480000    0.320000    0.322240    0.292382
    134800   -8.06772e+04    0.247524    0.186667    0.192720    0.400000    0.280000    0.322807    0.294084
    134825   -8.01886e+04    0.249991    0.226667    0.193553    0.280000    0.360000    0.320140    0.293082
    134850   -7.98687e+04    0.250011    0.106667    0.196267    0.280000    0.200000    0.323307    0.293127
    134875   -7.96520e+04    0.248989    0.133333    0.195427    0.280000    0.240000    0.322527    0.294733
    134900   -7.97780e+04    0.249591    0.266667    0.196020    0.240000    0.280000    0.324253    0.294689
    134925   -8.00428e+04    0.249367    0.106667    0.196860    0.320000    0.440000    0.322953    0.295196
    134950   -8.04177e+04    0.251487    0.226667    0.197927    0.160000    0.440000    0.324073    0.294589
    134975   -8.03908e+04    0.250071    0.146667    0.198447    0.240000    0.120000    0.322340    0.293520
    135000   -7.99415e+04    0.249111    0.240000    0.194180    0.240000    0.320000    0.321507    0.294107
    135025   -8.04929e+04    0.249787    0.106667    0.195553    0.360000    0.400000    0.322220    0.295031
    135050   -8.08470e+04    0.250711    0.133333    0.196393    0.240000    0.160000    0.323440    0.292638
    135075   -8.08949e+04    0.249278    0.160000    0.195867    0.320000    0.360000    0.321267    0.292711
    135100   -8.11290e+04    0.249676    0.173333    0.195553    0.240000    0.520000    0.320987    0.293562
    135125   -8.06250e+04    0.250551    0.146667    0.195493    0.240000    0.360000    0.322280    0.294480
    135150   -8.01165e+04    0.248707    0.133333    0.193700    0.280000    0.400000    0.320787    0.293698
    135175   -7.98074e+04    0.247796    0.186667    0.194280    0.160000    0.320000    0.322587    0.295649
    135200   -7.99298e+04    0.249244    0.266667    0.195320    0.160000    0.280000    0.322053    0.295518
    135225   -7.92676e+04    0.249922    0.120000    0.195467    0.240000    0.360000    0.323207    0.294442
    135250   -8.01298e+04    0.249887    0.146667    0.195360    0.360000    0.200000    0.322313    0.294422
    135275   -7.93533e+04    0.249820    0.173333    0.194773    0.440000    0.280000    0.321607    0.294018
    135300   -8.01274e+04    0.250922    0.240000    0.197933    0.160000    0.200000    0.322053    0.293209
    135325   -7.98643e+04    0.249689    0.160000    0.194720    0.280000    0.520000    0.321093    0.293102
    135350   -7.99478e+04    0.249904    0.240000    0.196660    0.320000    0.400000    0.322280    0.294400
    135375   -7.97346e+04    0.248560    0.280000    0.192953    0.480000    0.240000    0.320807    0.294271
    135400   -8.01125e+04    0.247396    0.160000    0.190287    0.400000    0.520000    0.320433    0.295698
    135425   -8.03463e+04    0.248309    0.240000    0.192207    0.400000    0.240000    0.324060    0.294607
    135450   -7.99750e+04    0.248907    0.173333    0.192360    0.120000    0.280000    0.322767    0.295033
    135475   -8.00651e+04    0.248251    0.160000    0.192027    0.080000    0.200000    0.322167    0.295491
    135500   -8.03323e+04    0.249964    0.160000    0.192987    0.120000    0.200000    0.321173    0.294087
    135525   -7.99052e+04    0.249404    0.200000    0.193853    0.320000    0.440000    0.321087    0.294451
    135550   -8.02267e+04    0.249304    0.266667    0.193267    0.400000    0.440000    0.323693    0.295176
    135575   -8.00889e+04    0.246551    0.186667    0.194773    0.360000    0.240000    0.321087    0.294873
    135600   -8.02714e+04    0.247709    0.173333    0.192580    0.200000    0.400000    0.322613    0.294187
    135625   -7.96897e+04    0.249027    0.146667    0.198047    0.320000    0.320000    0.322553    0.295164
    135650   -8.05684e+04    0.250638    0.173333    0.195907    0.520000    0.360000    0.321513    0.293127
    135675   -8.11166e+04    0.249969    0.200000    0.194020    0.240000    0.480000    0.325940    0.292327
    135700   -8.26275e+04    0.247880    0.213333    0.193367    0.320000    0.440000    0.321867    0.292680
    135725   -8.16710e+04    0.248129    0.173333    0.193673    0.240000    0.320000    0.324287    0.292193
    135750   -8.10169e+04    0.247453    0.213333    0.192607    0.400000    0.160000    0.322900    0.291182
    135775   -8.21497e+04    0.249389    0.120000    0.194140    0.440000    0.280000    0.321853    0.292647
    135800   -8.06668e+04    0.249524    0.280000    0.192393    0.240000    0.360000    0.321380    0.291802
    135825   -8.14177e+04    0.249358    0.120000    0.194307    0.360000    0.200000    0.323513    0.291647
    135850   -8.11052e+04    0.248273    0.120000    0.192080    0.320000    0.280000    0.321400    0.293633
    135875   -8.16552e+04    0.248847    0.146667    0.193127    0.280000    0.280000    0.321767    0.292607
    135900   -8.05169e+04    0.248080    0.173333    0.191040    0.320000    0.440000    0.322660    0.293493
    135925   -7.98857e+04    0.249242    0.120000    0.191440    0.280000    0.160000    0.321633    0.293571
    135950   -7.90355e+04    0.248191    0.093333    0.191987    0.280000    0.400000    0.321773    0.295078
    135975   -7.89136e+04    0.247982    0.160000    0.193053    0.200000    0.360000    0.324027    0.294356
    136000   -7.93370e+04    0.249047    0.093333    0.193240    0.240000    0.320000    0.322667    0.294407
    136025   -7.93089e+04    0.247780    0.213333    0.190893    0.320000    0.440000    0.322947    0.294240
    136050   -7.94212e+04    0.249844    0.120000    0.194427    0.240000    0.600000    0.322733    0.296009
    136075   -7.84323e+04    0.248762    0.106667    0.194887    0.360000    0.280000    0.322140    0.296891
    136100   -7.81694e+04    0.250187    0.213333    0.194233    0.320000    0.400000    0.319453    0.296560
    136125   -7.82259e+04    0.251936    0.160000    0.195447    0.280000    0.320000    0.323400    0.296433
    136150   -7.78555e+04    0.250771    0.106667    0.196280    0.200000    0.240000    0.319713    0.297600
    136175   -7.73785e+04    0.251307    0.226667    0.195493    0.320000    0.400000    0.320107    0.298440
    136200   -7.81506e+04    0.250089    0.146667    0.195013    0.320000    0.360000    0.321907    0.298122
    136225   -7.78478e+04    0.250762    0.186667    0.198607    0.200000    0.160000    0.321447    0.298680
    136250   -7.86814e+04    0.252778    0.173333    0.197487    0.320000    0.320000    0.321840    0.297096
    136275   -7.84321e+04    0.251898    0.253333    0.196540    0.360000    0.240000    0.319300    0.296024
    136300   -7.92487e+04    0.250531    0.200000    0.195687    0.280000    0.360000    0.321933    0.295482
    136325   -7.96825e+04    0.251473    0.213333    0.196327    0.480000    0.240000    0.321547    0.295133
    136350   -7.98822e+04    0.253742    0.120000    0.199340    0.280000    0.440000    0.323687    0.294153
    136375   -7.95413e+04    0.254200    0.213333    0.198687    0.160000    0.160000    0.320447    0.295991
    136400   -7.88043e+04    0.253802    0.200000    0.200533    0.160000    0.280000    0.321573    0.296849
    136425   -7.82163e+04    0.253122    0.160000    0.200300    0.360000    0.240000    0.322560    0.296567
    136450   -7.78102e+04    0.254207    0.200000    0.200653    0.280000    0.440000    0.321507    0.294684
    136475   -7.85892e+04    0.255836    0.160000    0.201613    0.240000    0.320000    0.323000    0.296567
    136500   -7.81919e+04    0.255356    0.213333    0.203400    0.240000    0.200000    0.323180    0.296396
    136525   -7.73732e+04    0.255796    0.146667    0.204413    0.200000    0.320000    0.323087    0.295922
    136550   -7.80626e+04    0.256604    0.160000    0.203073    0.480000    0.360000    0.324093    0.296204
    136575   -7.85605e+04    0.255542    0.160000    0.200160    0.200000    0.520000    0.323080    0.297507
    136600   -7.90601e+04    0.254182    0.173333    0.201267    0.360000    0.280000    0.321520    0.297913
    136625   -7.80949e+04    0.254262    0.213333    0.200860    0.440000    0.320000    0.323847    0.295493
    136650   -7.90360e+04    0.255087    0.160000    0.201347    0.200000    0.320000    0.321860    0.295524
    136675   -7.81589e+04    0.254013    0.106667    0.199327    0.360000    0.400000    0.323353    0.295742
    136700   -7.88271e+04    0.254507    0.160000    0.201893    0.240000    0.320000    0.320467    0.294687
    136725   -7.89972e+04    0.254156    0.146667    0.200353    0.440000    0.400000    0.322213    0.296744
    136750   -7.87191e+04    0.253904    0.213333    0.199313    0.320000    0.400000    0.321033    0.296300
    136775   -7.88473e+04    0.252793    0.173333    0.197300    0.280000    0.240000    0.324400    0.296247
    136800   -7.87589e+04    0.253109    0.146667    0.197907    0.360000    0.280000    0.322367    0.294882
    136825   -7.82813e+04    0.252938    0.213333    0.198740    0.160000    0.320000    0.322613    0.296487
    136850   -7.90670e+04    0.252000    0.213333    0.198780    0.280000    0.560000    0.321347    0.296278
    136875   -7.80118e+04    0.252300    0.133333    0.198873    0.120000    0.240000    0.323240    0.296378
    136900   -7.86488e+04    0.254267    0.240000    0.201413    0.160000    0.320000    0.321387    0.295627
    136925   -7.80575e+04    0.255378    0.266667    0.202000    0.320000    0.360000    0.322480    0.296929
    136950   -7.73797e+04    0.255684    0.160000    0.201027    0.320000    0.280000    0.322313    0.297382
    136975   -7.80778e+04    0.254960    0.306667    0.200853    0.120000    0.200000    0.320447    0.296253
    137000   -7.81042e+04    0.252753    0.173333    0.197260    0.200000    0.360000    0.321487    0.296798
    137025   -7.71809e+04    0.252796    0.186667    0.198480    0.360000    0.360000    0.320007    0.295907
    137050   -7.74231e+04    0.251544    0.160000    0.198267    0.400000    0.320000    0.321960    0.298076
    137075   -7.79069e+04    0.251576    0.133333    0.197620    0.240000    0.280000    0.321960    0.297584
    137100   -7.89424e+04    0.250902    0.160000    0.195080    0.320000    0.240000    0.321360    0.297962
    137125   -7.82030e+04    0.253069    0.146667    0.198880    0.480000    0.360000    0.320600    0.295896
    137150   -7.83017e+04    0.253367    0.240000    0.199967    0.240000    0.320000    0.324820    0.297844
    137175   -7.83575e+04    0.253518    0.213333    0.199033    0.360000    0.360000    0.322647    0.294800
    137200   -7.79386e+04    0.253409    0.173333    0.197400    0.360000    0.160000    0.322107    0.295722
    137225   -7.80979e+04    0.252711    0.186667    0.202560    0.360000    0.080000    0.320920    0.297167
    137250   -7.87251e+04    0.253198    0.173333    0.199860    0.200000    0.280000    0.322680    0.297127
    137275   -7.84399e+04    0.252344    0.200000    0.199060    0.320000    0.320000    0.323033    0.296922
    137300   -7.84976e+04    0.249907    0.240000    0.196333    0.320000    0.480000    0.321267    0.298747
    137325   -7.78667e+04    0.249167    0.146667    0.193467    0.200000    0.200000    0.320600    0.297184
    137350   -7.93570e+04    0.249476    0.133333    0.194340    0.160000    0.240000    0.323147    0.295796
    137375   -7.95146e+04    0.250513    0.160000    0.193727    0.200000    0.320000    0.322427    0.296584
    137400   -7.94373e+04    0.249629    0.146667    0.195947    0.360000    0.440000    0.323853    0.295684
    137425   -7.92171e+04    0.250896    0.226667    0.197093    0.280000    0.400000    0.321047    0.296011
    137450   -7.95650e+04    0.250020    0.186667    0.195907    0.320000    0.320000    0.321993    0.296393
    137475   -7.93455e+04    0.250880    0.200000    0.196147    0.320000    0.440000    0.322907    0.293951
    137500   -8.00315e+04    0.250742    0.160000    0.194147    0.280000    0.200000    0.322367    0.296382
    137525   -8.04742e+04    0.250047    0.200000    0.194020    0.200000    0.520000    0.322720    0.294858
    137550   -8.09847e+04    0.249458    0.200000    0.194940    0.240000    0.240000    0.322867    0.294407
    137575   -8.07529e+04    0.251420    0.160000    0.196607    0.360000    0.320000    0.323407    0.294929
    137600   -8.04366e+04    0.252916    0.173333    0.198647    0.280000    0.280000    0.319240    0.293936
    137625   -8.03106e+04    0.252362    0.133333    0.198547    0.360000    0.560000    0.321580    0.291800
    137650   -8.12739e+04    0.252473    0.200000    0.198633    0.280000    0.240000    0.321060    0.293780
    137675   -8.00500e+04    0.253118    0.106667    0.201353    0.200000    0.400000    0.322320    0.293960
    137700   -8.03540e+04    0.252158    0.186667    0.201587    0.400000    0.240000    0.317667    0.293596
    137725   -8.00624e+04    0.252604    0.266667    0.200633    0.240000    0.400000    0.322587    0.293780
    137750   -7.95920e+04    0.252113    0.133333    0.199007    0.360000    0.400000    0.323060    0.294418
    137775   -7.94539e+04    0.251940    0.226667    0.201127    0.320000    0.280000    0.323167    0.293369
    137800   -8.00032e+04    0.253313    0.106667    0.201640    0.160000    0.400000    0.322193    0.294111
    137825   -7.93709e+04    0.252238    0.146667    0.198593    0.200000    0.240000    0.321367    0.293151
    137850   -7.92600e+04    0.253278    0.173333    0.201720    0.240000    0.280000    0.322333    0.293900
    137875   -7.90360e+04    0.251962    0.120000    0.197267    0.240000    0.480000    0.321167    0.295209
    137900   -7.94034e+04    0.251582    0.133333    0.199640    0.320000    0.560000    0.322453    0.296187
    137925   -7.88603e+04    0.251636    0.133333    0.196247    0.200000    0.280000    0.322907    0.294367
    137950   -8.01042e+04    0.252031    0.173333    0.199740    0.200000    0.280000    0.322253    0.295247
    137975   -7.96196e+04    0.252647    0.186667    0.200167    0.200000    0.560000    0.321140    0.295429
    138000   -7.86285e+04    0.253304    0.213333    0.199547    0.360000    0.520000    0.321873    0.295064
    138025   -7.86799e+04    0.253656    0.120000    0.198447    0.320000    0.480000    0.322147    0.295640
    138050   -7.83915e+04    0.252229    0.280000    0.202087    0.200000    0.400000    0.322407    0.295513
    138075   -7.84394e+04    0.253251    0.226667    0.199800    0.240000    0.200000    0.323487    0.296162
    138100   -7.89836e+04    0.253969    0.186667    0.199527    0.200000    0.360000    0.323633    0.296784
    138125   -7.87492e+04    0.254913    0.093333    0.201113    0.360000    0.320000    0.323313    0.295978
    138150   -7.93796e+04    0.254113    0.173333    0.200040    0.240000    0.400000    0.323547    0.294409
    138175   -7.86417e+04    0.253871    0.226667    0.199413    0.280000    0.520000    0.321467    0.296229
    138200   -7.81310e+04    0.253402    0.200000    0.200427    0.160000    0.280000    0.322447    0.296547
    138225   -7.82452e+04    0.253924    0.146667    0.201753    0.320000    0.360000    0.323700    0.296267
    138250   -7.79870e+04    0.252829    0.160000    0.200087    0.440000    0.440000    0.320840    0.294660
    138275   -7.85311e+04    0.252287    0.226667    0.200520    0.200000    0.120000    0.321773    0.296971
    138300   -7.85292e+04    0.254062    0.173333    0.201860    0.240000    0.320000    0.323167    0.295804
    138325   -7.86341e+04    0.252671    0.213333    0.195380    0.280000    0.360000    0.323807    0.295093
    138350   -7.92112e+04    0.252213    0.106667    0.196840    0.360000    0.280000    0.323080    0.295013
    138375   -7.96970e+04    0.252436    0.160000    0.198387    0.240000    0.200000    0.323220    0.294816
    138400   -8.00176e+04    0.253049    0.213333    0.197040    0.240000    0.240000    0.321473    0.295156
    138425   -8.01799e+04    0.253367    0.226667    0.199607    0.200000    0.440000    0.323387    0.293964
    138450   -8.04570e+04    0.252387    0.146667    0.198227    0.240000    0.280000    0.321007    0.294884
    138475   -7.94804e+04    0.252216    0.133333    0.198467    0.320000    0.200000    0.320607    0.295402
    138500   -7.95307e+04    0.250860    0.173333    0.197720    0.320000    0.360000    0.320253    0.294433
    138525   -7.93248e+04    0.251562    0.213333    0.197700    0.520000    0.320000    0.321860    0.294871
    138550   -7.93001e+04    0.252853    0.160000    0.200513    0.320000    0.520000    0.324087    0.295271
    138575   -7.94707e+04    0.254880    0.213333    0.201700    0.360000    0.480000    0.321760    0.295527
    138600   -7.87696e+04    0.252642    0.120000    0.196953    0.200000    0.320000    0.322920    0.294691
    138625   -7.84447e+04    0.250884    0.133333    0.198493    0.120000    0.320000    0.321693    0.295138
    138650   -7.84480e+04    0.252680    0.093333    0.197007    0.200000    0.440000    0.325720    0.295740
    138675   -7.74961e+04    0.251420    0.240000    0.197087    0.200000    0.560000    0.321333    0.296413
    138700   -7.87944e+04    0.250167    0.200000    0.195687    0.240000    0.440000    0.322787    0.295520
    138725   -8.00372e+04    0.251256    0.240000    0.196667    0.160000    0.280000    0.322680    0.295300
    138750   -8.03415e+04    0.251889    0.306667    0.195020    0.320000    0.360000    0.321620    0.295118
    138775   -7.96833e+04    0.250729    0.133333    0.195133    0.200000    0.520000    0.321867    0.295056
    138800   -7.90887e+04    0.250060    0.146667    0.194827    0.160000    0.360000    0.321200    0.293989
    138825   -7.94694e+04    0.250089    0.120000    0.196060    0.160000    0.480000    0.320273    0.294044
    138850   -7.93661e+04    0.248816    0.120000    0.196120    0.320000    0.080000    0.323340    0.293284
    138875   -8.02125e+04    0.249822    0.120000    0.194953    0.280000    0.160000    0.324760    0.294384
    138900   -8.04222e+04    0.250571    0.133333    0.197313    0.400000    0.320000    0.323760    0.294969
    138925   -7.97704e+04    0.246747    0.213333    0.194933    0.440000    0.240000    0.322180    0.293984
    138950   -8.05110e+04    0.247878    0.186667    0.192907    0.280000    0.320000    0.321020    0.293362
    138975   -8.10797e+04    0.249011    0.160000    0.192807    0.240000    0.320000    0.322347    0.292824
    139000   -8.01921e+04    0.246320    0.240000    0.191767    0.280000    0.400000    0.323313    0.292942
    139025   -8.01148e+04    0.246638    0.186667    0.189520    0.320000    0.320000    0.322427    0.292911
    139050   -8.05975e+04    0.247560    0.106667    0.193233    0.240000    0.440000    0.320593    0.293953
    139075   -8.02049e+04    0.246469    0.320000    0.190987    0.240000    0.400000    0.321707    0.295004
    139100   -7.98671e+04    0.245180    0.186667    0.191193    0.400000    0.200000    0.321340    0.295478
    139125   -7.92391e+04    0.245573    0.133333    0.191180    0.320000    0.400000    0.321040    0.294676
    139150   -7.92949e+04    0.246156    0.146667    0.189700    0.280000    0.320000    0.321573    0.294800
    139175   -8.05306e+04    0.245462    0.120000    0.189107    0.200000    0.400000    0.320327    0.294216
    139200   -7.99794e+04    0.246053    0.093333    0.187567    0.280000    0.320000    0.322613    0.293451
    139225   -7.96969e+04    0.245238    0.160000    0.187700    0.240000    0.160000    0.322300    0.294722
    139250   -7.99638e+04    0.244029    0.146667    0.187847    0.400000    0.160000    0.321927    0.293882
    139275   -7.93375e+04    0.244913    0.253333    0.188380    0.440000    0.360000    0.321800    0.294851
