 iteration      beta_a      beta_b
    124775    0.701831    3.484328
    124800    0.701453    3.469606
    124825    0.684166    3.465342
    124850    0.677886    3.276251
    124875    0.687983    3.507436
    124900    0.675968    3.301641
    124925    0.670928    3.339655
    124950    0.681302    3.464926
    124975    0.695224    3.435718
    125000    0.702006    3.376140
    125025    0.685163    3.350290
    125050    0.685969    3.477936
    125075    0.682656    3.402483
    125100    0.674254    3.366983
    125125    0.696335    3.500088
    125150    0.663266    3.304807
    125175    0.670947    3.401101
    125200    0.682370    3.414775
    125225    0.676773    3.303421
    125250    0.664045    3.331853
    125275    0.699119    3.390525
    125300    0.676109    3.329532
    125325    0.671556    3.351443
    125350    0.705040    3.423326
    125375    0.688192    3.376127
    125400    0.677768    3.394831
    125425    0.697962    3.457607
    125450    0.680208    3.400235
    125475    0.681008    3.353260
    125500    0.688802    3.412017
    125525    0.687420    3.441558
    125550    0.678064    3.393808
    125575    0.658594    3.258964
    125600    0.684091    3.442221
    125625    0.680687    3.385132
    125650    0.688773    3.404181
    125675    0.689743    3.420883
    125700    0.674185    3.317918
    125725    0.700464    3.551095
    125750    0.694026    3.546385
    125775    0.688408    3.429129
    125800    0.683985    3.482395
    125825    0.678856    3.451007
    125850    0.681907    3.378254
    125875    0.701759    3.544404
    125900    0.694754    3.491741
    125925    0.677168    3.314948
    125950    0.671458    3.354197
    125975    0.679047    3.418972
    126000    0.672093    3.331288
    126025    0.703594    3.427638
    126050    0.672208    3.372404
    126075    0.684071    3.446802
    126100    0.694312    3.482909
    126125    0.694028    3.451382
    126150    0.682440    3.326558
    126175    0.688079    3.303294
    126200    0.689344    3.412049
    126225    0.677944    3.398490
    126250    0.674764    3.301527
    126275    0.700351    3.501697
    126300    0.669442    3.288475
    126325    0.690067    3.413215
    126350    0.672724    3.442227
    126375    0.690695    3.422583
    126400    0.686489    3.368683
    126425    0.693917    3.380246
    126450    0.702527    3.446585
    126475    0.676446    3.352764
    126500    0.701401    3.482610
    126525    0.687582    3.451673
    126550    0.695980    3.356774
    126575    0.688008    3.473334
    126600    0.684329    3.411590
    126625    0.711850    3.446098
    126650    0.687119    3.419251
    126675    0.679398    3.377326
    126700    0.679138    3.397007
    126725    0.694932    3.465560
    126750    0.679572    3.454249
    126775    0.682456    3.381374
    126800    0.710463    3.451569
    126825    0.695978    3.426316
    126850    0.699199    3.441580
    126875    0.684711    3.367153
    126900    0.694777    3.537028
    126925    0.687959    3.418342
    126950    0.689730    3.477220
    126975    0.699396    3.560648
    127000    0.686530    3.430918
    127025    0.701462    3.528539
    127050    0.691104    3.465975
    127075    0.687796    3.400932
    127100    0.657335    3.360913
    127125    0.689402    3.530658
    127150    0.688102    3.367345
    127175    0.686708    3.431848
    127200    0.688909    3.473331
    127225    0.685462    3.398608
    127250    0.679572    3.356753
    127275    0.684791    3.318824
    127300    0.678356    3.452672
    127325    0.684205    3.468360
    127350    0.674543    3.372025
    127375    0.692223    3.486983
    127400    0.676553    3.420271
    127425    0.694367    3.384963
    127450    0.689178    3.532930
    127475    0.687461    3.361226
    127500    0.685267    3.371292
    127525    0.684251    3.384308
    127550    0.687861    3.461796
    127575    0.677807    3.320403
    127600    0.683958    3.369558
    127625    0.690213    3.439932
    127650    0.683576    3.358175
    127675    0.686402    3.429999
    127700    0.694455    3.417958
    127725    0.702840    3.485400
    127750    0.706603    3.542190
    127775    0.684941    3.438089
    127800    0.699516    3.417275
    127825    0.697295    3.521587
    127850    0.685152    3.444823
    127875    0.668679    3.383948
    127900    0.708068    3.574414
    127925    0.695868    3.509658
    127950    0.658463    3.382635
    127975    0.681106    3.465800
    128000    0.682942    3.426244
    128025    0.676541    3.406109
    128050    0.687057    3.447734
    128075    0.710483    3.533195
    128100    0.677445    3.414267
    128125    0.734108    3.575985
    128150    0.681597    3.374267
    128175    0.667214    3.365471
    128200    0.680489    3.313823
    128225    0.676545    3.365318
    128250    0.694711    3.441339
    128275    0.693535    3.459048
    128300    0.699673    3.440869
    128325    0.695792    3.567198
    128350    0.687255    3.474720
    128375    0.686558    3.347824
    128400    0.686980    3.427429
    128425    0.678717    3.453192
    128450    0.672603    3.418283
    128475    0.667788    3.334131
    128500    0.698050    3.542383
    128525    0.661387    3.218711
    128550    0.683917    3.365711
    128575    0.686881    3.469278
    128600    0.675436    3.350049
    128625    0.703470    3.426142
    128650    0.673310    3.258283
    128675    0.658049    3.311479
    128700    0.679974    3.377017
    128725    0.684464    3.359042
    128750    0.681132    3.403576
    128775    0.686499    3.443643
    128800    0.680996    3.438159
    128825    0.679071    3.437575
    128850    0.688098    3.412595
    128875    0.690552    3.378429
    128900    0.676654    3.338182
    128925    0.680803    3.466493
    128950    0.687855    3.465583
    128975    0.698992    3.421037
    129000    0.695873    3.451027
    129025    0.680327    3.379643
    129050    0.690410    3.321093
    129075    0.681205    3.350977
    129100    0.688851    3.426695
    129125    0.678317    3.366157
    129150    0.674308    3.410760
    129175    0.699989    3.437556
    129200    0.679126    3.435157
    129225    0.687873    3.351211
    129250    0.693564    3.412438
    129275    0.677158    3.390468
    129300    0.691303    3.517964
    129325    0.692667    3.412904
    129350    0.692292    3.530997
    129375    0.696691    3.415144
    129400    0.676904    3.304329
    129425    0.682624    3.434065
    129450    0.691504    3.345291
    129475    0.689690    3.442735
    129500    0.686981    3.436587
    129525    0.676548    3.306371
    129550    0.683025    3.403226
    129575    0.710138    3.551228
    129600    0.671424    3.385014
    129625    0.676139    3.318699
    129650    0.677571    3.343911
    129675    0.668916    3.383271
    129700    0.686109    3.368551
    129725    0.668264    3.392917
    129750    0.690995    3.413543
    129775    0.681645    3.445689
    129800    0.675691    3.331044
    129825    0.671456    3.340787
    129850    0.678103    3.369603
    129875    0.675403    3.288471
    129900    0.693387    3.403358
    129925    0.683109    3.443464
    129950    0.704748    3.416554
    129975    0.675400    3.351962
    130000    0.677500    3.343051
    130025    0.681130    3.240999
    130050    0.712451    3.506796
    130075    0.685455    3.416827
    130100    0.687560    3.428520
    130125    0.706948    3.533369
    130150    0.705004    3.427702
    130175    0.687091    3.395160
    130200    0.680148    3.310388
    130225    0.687209    3.501956
    130250    0.687769    3.481512
    130275    0.693818    3.527841
    130300    0.688611    3.375949
    130325    0.680179    3.368213
    130350    0.694554    3.555213
    130375    0.677988    3.362627
    130400    0.685569    3.295027
    130425    0.682088    3.448634
    130450    0.688800    3.462922
    130475    0.670668    3.264494
    130500    0.693287    3.475360
    130525    0.696000    3.476526
    130550    0.688107    3.432692
    130575    0.679082    3.329347
    130600    0.699331    3.560073
    130625    0.669864    3.265150
    130650    0.704484    3.420631
    130675    0.683353    3.347853
    130700    0.680934    3.353838
    130725    0.665639    3.342464
    130750    0.695430    3.403898
    130775    0.676653    3.457561
    130800    0.669436    3.391084
    130825    0.674536    3.397203
    130850    0.699510    3.531105
    130875    0.677302    3.467293
    130900    0.691616    3.432150
    130925    0.698216    3.453580
    130950    0.691229    3.414954
    130975    0.677634    3.293861
    131000    0.704845    3.615517
    131025    0.666315    3.304599
    131050    0.695934    3.403729
    131075    0.706499    3.384885
    131100    0.680103    3.392514
    131125    0.682860    3.315243
    131150    0.670756    3.288726
    131175    0.692032    3.378772
    131200    0.688296    3.337005
    131225    0.670923    3.382023
    131250    0.669572    3.413282
    131275    0.681431    3.417967
    131300    0.678351    3.384101
    131325    0.685669    3.496749
    131350    0.666221    3.341662
    131375    0.674589    3.383598
    131400    0.672919    3.365859
    131425    0.694517    3.435709
    131450    0.689382    3.448426
    131475    0.687311    3.544666
    131500    0.679325    3.355203
    131525    0.689241    3.456099
    131550    0.696565    3.478133
    131575    0.669685    3.371773
    131600    0.672091    3.332100
    131625    0.680833    3.267810
    131650    0.674869    3.295133
    131675    0.666616    3.375111
    131700    0.697724    3.441693
    131725    0.679777    3.498575
    131750    0.692074    3.510447
    131775    0.680736    3.393263
    131800    0.693849    3.476592
    131825    0.685006    3.378248
    131850    0.654802    3.374779
    131875    0.703363    3.496589
    131900    0.669124    3.411601
    131925    0.667630    3.430181
    131950    0.681561    3.411141
    131975    0.688911    3.458348
    132000    0.688144    3.484583
    132025    0.675555    3.378946
    132050    0.698726    3.449885
    132075    0.682977    3.382072
    132100    0.677754    3.496365
    132125    0.665346    3.429060
    132150    0.691207    3.517803
    132175    0.696106    3.452239
    132200    0.679806    3.343907
    132225    0.678907    3.301802
    132250    0.674076    3.403154
    132275    0.678268    3.433935
    132300    0.660131    3.294787
    132325    0.675284    3.398199
    132350    0.679203    3.437682
    132375    0.676934    3.349483
    132400    0.676157    3.330183
    132425    0.680134    3.418376
    132450    0.684653    3.386391
    132475    0.689431    3.441317
    132500    0.683752    3.482576
    132525    0.669054    3.461880
    132550    0.689348    3.504856
    132575    0.668341    3.396486
    132600    0.683732    3.404531
    132625    0.686954    3.513181
    132650    0.658978    3.340433
    132675    0.679369    3.333164
    132700    0.683538    3.436187
    132725    0.690237    3.478843
    132750    0.679866    3.374456
    132775    0.700688    3.473654
    132800    0.674864    3.342451
    132825    0.679275    3.391865
    132850    0.694108    3.378660
    132875    0.688931    3.443690
    132900    0.687046    3.362495
    132925    0.674150    3.407852
    132950    0.676145    3.443988
    132975    0.695221    3.569468
    133000    0.690890    3.391888
    133025    0.672382    3.372058
    133050    0.698923    3.459495
    133075    0.673438    3.247134
    133100    0.683656    3.388678
    133125    0.685321    3.393206
    133150    0.676568    3.374698
    133175    0.640138    3.267597
    133200    0.684002    3.419484
    133225    0.686390    3.368773
    133250    0.687607    3.456844
    133275    0.693373    3.523888
    133300    0.685165    3.416536
    133325    0.677702    3.333726
    133350    0.684949    3.430937
    133375    0.691480    3.448271
    133400    0.688506    3.451755
    133425    0.677154    3.440567
    133450    0.672051    3.506714
    133475    0.668633    3.408378
    133500    0.665919    3.342580
    133525    0.685309    3.461725
    133550    0.701293    3.469278
    133575    0.698271    3.411591
    133600    0.671374    3.284800
    133625    0.690776    3.480143
    133650    0.669570    3.418462
    133675    0.676947    3.380289
    133700    0.679586    3.419542
    133725    0.699286    3.538778
    133750    0.665405    3.361461
    133775    0.668544    3.309357
    133800    0.715394    3.589347
    133825    0.670330    3.275133
    133850    0.677908    3.399388
    133875    0.701343    3.489946
    133900    0.685620    3.397204
    133925    0.677280    3.442215
    133950    0.672865    3.375829
    133975    0.710580    3.570343
    134000    0.683429    3.546571
    134025    0.663663    3.330285
    134050    0.689504    3.376126
    134075    0.683467    3.349257
    134100    0.691697    3.501556
    134125    0.662831    3.265796
    134150    0.687065    3.378087
    134175    0.691524    3.404799
    134200    0.662835    3.274694
    134225    0.683276    3.376574
    134250    0.698013    3.520239
    134275    0.678528    3.425311
    134300    0.687386    3.463339
    134325    0.683780    3.366358
    134350    0.699877    3.462692
    134375    0.690681    3.424857
    134400    0.696034    3.407820
    134425    0.694823    3.397835
    134450    0.666782    3.319395
    134475    0.681803    3.431257
    134500    0.668583    3.322803
    134525    0.690378    3.456491
    134550    0.662488    3.403882
    134575    0.690124    3.433098
    134600    0.680021    3.504682
    134625    0.684010    3.400185
    134650    0.682608    3.420431
    134675    0.691582    3.449695
    134700    0.683130    3.499302
    134725    0.686293    3.466090
    134750    0.679824    3.357704
    134775    0.697558    3.505382
    134800    0.689705    3.410273
    134825    0.675551    3.507401
    134850    0.679655    3.406757
    134875    0.700404    3.577583
    134900    0.677393    3.369878
    134925    0.688237    3.478703
    134950    0.694428    3.460045
    134975    0.680403    3.448477
    135000    0.678376    3.356293
    135025    0.690894    3.380960
    135050    0.688956    3.418567
    135075    0.696681    3.495343
    135100    0.684938    3.445731
    135125    0.689928    3.474036
    135150    0.701543    3.475516
    135175    0.684234    3.426459
    135200    0.690766    3.468720
    135225    0.669925    3.309455
    135250    0.704652    3.446979
    135275    0.673314    3.340741
    135300    0.688134    3.393582
    135325    0.678993    3.462937
    135350    0.683116    3.378245
    135375    0.671443    3.206367
    135400    0.673927    3.358167
    135425    0.701047    3.504939
    135450    0.687782    3.428119
    135475    0.673827    3.335992
    135500    0.676056    3.432671
    135525    0.695188    3.405492
    135550    0.674147    3.351813
    135575    0.674035    3.396156
    135600    0.674754    3.459560
    135625    0.660847    3.373035
    135650    0.674872    3.294412
    135675    0.687629    3.414170
    135700    0.701123    3.520289
    135725    0.698518    3.515346
    135750    0.687633    3.428972
    135775    0.689659    3.398467
    135800    0.680864    3.417791
    135825    0.675177    3.439286
    135850    0.691832    3.395641
    135875    0.702815    3.514795
    135900    0.676889    3.408451
    135925    0.669826    3.359752
    135950    0.671986    3.337153
    135975    0.667069    3.288147
    136000    0.690751    3.412051
    136025    0.680789    3.381128
    136050    0.704579    3.466149
    136075    0.658084    3.291822
    136100    0.683452    3.369027
    136125    0.672623    3.373146
    136150    0.672694    3.392872
    136175    0.670645    3.334905
    136200    0.696965    3.478983
    136225    0.677477    3.347563
    136250    0.700924    3.493645
    136275    0.674703    3.387430
    136300    0.685288    3.424286
    136325    0.677571    3.413424
    136350    0.709112    3.540915
    136375    0.702694    3.456929
    136400    0.682209    3.375614
    136425    0.689959    3.398109
    136450    0.676826    3.462217
    136475    0.695409    3.573846
    136500    0.709753    3.445887
    136525    0.673864    3.324841
    136550    0.674775    3.409020
    136575    0.697881    3.536035
    136600    0.692088    3.513476
    136625    0.672912    3.345640
    136650    0.702083    3.395702
    136675    0.669581    3.250457
    136700    0.706324    3.462644
    136725    0.717579    3.592598
    136750    0.690297    3.429328
    136775    0.688976    3.485947
    136800    0.683493    3.426398
    136825    0.673746    3.445867
    136850    0.692343    3.501506
    136875    0.679360    3.383960
    136900    0.699327    3.491729
    136925    0.694495    3.524877
    136950    0.675686    3.293806
    136975    0.697437    3.431462
    137000    0.696707    3.467022
    137025    0.671314    3.444870
    137050    0.695948    3.547372
    137075    0.687653    3.462618
    137100    0.695903    3.563257
    137125    0.681915    3.317771
    137150    0.674127    3.433795
    137175    0.670512    3.274527
    137200    0.665586    3.308828
    137225    0.686630    3.402795
    137250    0.700014    3.573063
    137275    0.691752    3.527262
    137300    0.688504    3.400405
    137325    0.668857    3.330558
    137350    0.696014    3.428935
    137375    0.698898    3.419747
    137400    0.677301    3.384401
    137425    0.680678    3.381482
    137450    0.690155    3.448185
    137475    0.672072    3.246786
    137500    0.685970    3.351896
    137525    0.684201    3.387829
    137550    0.699197    3.519519
    137575    0.696642    3.536388
    137600    0.677688    3.440617
    137625    0.683950    3.510277
    137650    0.692301    3.553500
    137675    0.657631    3.243060
    137700    0.678271    3.414627
    137725    0.676159    3.377067
    137750    0.668243    3.344764
    137775    0.677858    3.415565
    137800    0.692305    3.496505
    137825    0.683676    3.404436
    137850    0.685705    3.456172
    137875    0.673940    3.387081
    137900    0.694830    3.424962
    137925    0.682718    3.335755
    137950    0.699281    3.561577
    137975    0.703905    3.482607
    138000    0.676592    3.366133
    138025    0.678222    3.435054
    138050    0.681924    3.340581
    138075    0.685139    3.447424
    138100    0.708039    3.508659
    138125    0.677219    3.398731
    138150    0.717356    3.598507
    138175    0.691041    3.527915
    138200    0.693492    3.369101
    138225    0.683298    3.390459
    138250    0.678863    3.423329
    138275    0.692498    3.472801
    138300    0.681556    3.335766
    138325    0.688574    3.407803
    138350    0.686797    3.461783
    138375    0.687845    3.513782
    138400    0.694306    3.480461
    138425    0.696031    3.446718
    138450    0.699122    3.604605
    138475    0.699789    3.449362
    138500    0.680038    3.404426
    138525    0.687802    3.379730
    138550    0.691786    3.500122
    138575    0.694341    3.506724
    138600    0.689585    3.511392
    138625    0.685833    3.339436
    138650    0.693735    3.449586
    138675    0.674288    3.346226
    138700    0.680377    3.384474
    138725    0.697318    3.448448
    138750    0.712377    3.611120
    138775    0.685540    3.447871
    138800    0.664485    3.330378
    138825    0.674423    3.377128
    138850    0.683669    3.359841
    138875    0.685987    3.396827
    138900    0.703647    3.525027
    138925    0.682653    3.326536
    138950    0.675324    3.282166
    138975    0.697979    3.496575
    139000    0.680442    3.280034
    139025    0.681617    3.327769
    139050    0.678898    3.586274
    139075    0.684005    3.342255
    139100    0.691626    3.397054
    139125    0.669497    3.382573
    139150    0.673683    3.342088
    139175    0.690868    3.508055
    139200    0.693392    3.489783
    139225    0.675770    3.381935
    139250    0.666728    3.365356
    139275    0.665128    3.314008
    139300    0.677822    3.354082
    139325    0.689721    3.436018
    139350    0.661380    3.247728
    139375    0.706489    3.548289
    139400    0.673503    3.425350
    139425    0.694375    3.534672
    139450    0.652112    3.307659
    139475    0.674687    3.386530
    139500    0.693515    3.511270
    139525    0.652885    3.264551
    139550    0.668528    3.311724
    139575    0.687727    3.482588
    139600    0.687810    3.500980
    139625    0.694284    3.378215
    139650    0.701080    3.506211
    139675    0.695798    3.536752
    139700    0.693847    3.390312
    139725    0.681541    3.406444
    139750    0.699232    3.542963
    139775    0.689634    3.408878
    139800    0.682224    3.324884
    139825    0.682155    3.482015
    139850    0.678385    3.382644
    139875    0.692775    3.511205
    139900    0.698790    3.481275
    139925    0.670514    3.377143
    139950    0.678028    3.430306
    139975    0.675984    3.353844
    140000    0.678664    3.397629
    140025    0.685222    3.333057
    140050    0.697786    3.476108
    140075    0.679689    3.503353
    140100    0.665799    3.302009
    140125    0.696399    3.391511
    140150    0.699517    3.502878
    140175    0.687907    3.420670
    140200    0.679404    3.331793
    140225    0.690925    3.344765
    140250    0.690464    3.433647
    140275    0.676199    3.326739
    140300    0.668300    3.290160
    140325    0.673004    3.320092
    140350    0.689163    3.514920
    140375    0.678865    3.415312
    140400    0.676695    3.334122
    140425    0.687813    3.380836
    140450    0.686376    3.430643
    140475    0.676193    3.285795
    140500    0.685913    3.314249
    140525    0.699404    3.412310
    140550    0.658950    3.305334
    140575    0.693792    3.457069
    140600    0.676757    3.356228
    140625    0.686786    3.313624
    140650    0.667598    3.281326
    140675    0.661400    3.340058
    140700    0.679369    3.410056
    140725    0.674079    3.362518
    140750    0.705691    3.386735
    140775    0.665819    3.338196
    140800    0.694249    3.405767
    140825    0.698048    3.445254
    140850    0.704599    3.442544
    140875    0.688690    3.461408
    140900    0.682672    3.505058
    140925    0.680881    3.456586
    140950    0.677439    3.490732
    140975    0.674314    3.271444
    141000    0.673926    3.388880
    141025    0.676750    3.405282
    141050    0.697759    3.492646
    141075    0.679210    3.341182
    141100    0.661007    3.305672
    141125    0.681659    3.285937
    141150    0.682949    3.364595
    141175    0.691831    3.471410
    141200    0.683903    3.430959
    141225    0.678756    3.434252
    141250    0.690167    3.476956
    141275    0.682336    3.329083
    141300    0.693051    3.411932
    141325    0.669454    3.357158
    141350    0.684486    3.339713
    141375    0.684553    3.416000
    141400    0.704425    3.519479
    141425    0.674119    3.467537
    141450    0.679032    3.519981
    141475    0.682498    3.398896
    141500    0.672997    3.372843
    141525    0.672139    3.457260
    141550    0.684583    3.413077
    141575    0.676145    3.370378
    141600    0.685475    3.380997
    141625    0.684538    3.348890
    141650    0.667871    3.355295
    141675    0.680754    3.436510
    141700    0.664754    3.264880
    141725    0.667010    3.359409
    141750    0.669645    3.369931
    141775    0.686642    3.502823
    141800    0.663923    3.400668
    141825    0.684579    3.536204
    141850    0.676770    3.344870
    141875    0.669337    3.304218
    141900    0.705448    3.550236
    141925    0.694538    3.518213
    141950    0.664881    3.399392
    141975    0.684472    3.410740
    142000    0.688443    3.395872
    142025    0.698932    3.436962
    142050    0.681566    3.406998
    142075    0.681580    3.373701
    142100    0.691878    3.502494
    142125    0.672216    3.360222
    142150    0.685733    3.420770
    142175    0.674487    3.369604
    142200    0.682159    3.413297
    142225    0.687035    3.360145
    142250    0.676622    3.321727
    142275    0.676798    3.320926
    142300    0.687741    3.355054
    142325    0.691645    3.417332
    142350    0.686862    3.393701
    142375    0.665903    3.301936
    142400    0.661244    3.286190
    142425    0.688391    3.488995
    142450    0.685692    3.492795
    142475    0.668122    3.397434
    142500    0.674957    3.356387
    142525    0.682103    3.384017
    142550    0.676041    3.415485
    142575    0.680595    3.407099
    142600    0.676024    3.335413
    142625    0.676044    3.357548
    142650    0.688635    3.353172
    142675    0.694408    3.381153
    142700    0.683500    3.386870
    142725    0.688131    3.432378
    142750    0.700971    3.412086
    142775    0.688845    3.407857
    142800    0.667330    3.327355
    142825    0.678882    3.356120
    142850    0.678298    3.322791
    142875    0.681292    3.418005
    142900    0.693605    3.473918
    142925    0.688942    3.426135
    142950    0.669864    3.246387
    142975    0.672828    3.252589
    143000    0.672181    3.321460
    143025    0.687917    3.506967
    143050    0.685175    3.267472
    143075    0.679644    3.276196
    143100    0.679082    3.404684
    143125    0.689298    3.451547
    143150    0.678188    3.369513
    143175    0.678268    3.398227
    143200    0.678518    3.352681
    143225    0.689824    3.490798
    143250    0.666010    3.349323
    143275    0.673296    3.346663
    143300    0.696134    3.525606
    143325    0.678864    3.395162
    143350    0.684258    3.348800
    143375    0.667953    3.332883
    143400    0.666514    3.276411
    143425    0.691395    3.466017
    143450    0.683651    3.442389
    143475    0.697911    3.455327
    143500    0.677121    3.432281
    143525    0.675731    3.350930
    143550    0.678360    3.388934
    143575    0.672305    3.300513
    143600    0.683541    3.348005
    143625    0.677551    3.460023
    143650    0.667192    3.302751
    143675    0.657379    3.282382
    143700    0.679925    3.427810
    143725    0.675175    3.261816
    143750    0.671357    3.392141
    143775    0.688944    3.444609
    143800    0.681626    3.316632
    143825    0.698293    3.490856
    143850    0.679868    3.338166
    143875    0.670875    3.322176
    143900    0.673752    3.387742
    143925    0.666962    3.406255
    143950    0.677726    3.376915
    143975    0.685152    3.475276
    144000    0.684667    3.399800
    144025    0.679831    3.360131
    144050    0.698274    3.424124
    144075    0.673970    3.388346
    144100    0.679807    3.329933
    144125    0.663848    3.263125
    144150    0.667998    3.273036
    144175    0.678040    3.492619
    144200    0.675719    3.366234
    144225    0.680672    3.307234
    144250    0.691802    3.420963
    144275    0.695044    3.459731
    144300    0.702394    3.578187
    144325    0.706276    3.518912
    144350    0.675871    3.444182
    144375    0.705617    3.555649
    144400    0.684081    3.424759
    144425    0.690375    3.545504
    144450    0.690231    3.457198
    144475    0.683426    3.462835
    144500    0.678540    3.334747
    144525    0.673438    3.393379
    144550    0.675254    3.269950
    144575    0.672710    3.437619
    144600    0.679614    3.387567
    144625    0.691191    3.425480
    144650    0.660933    3.217028
    144675    0.667614    3.391901
    144700    0.669325    3.382811
    144725    0.686139    3.378335
    144750    0.695886    3.563911
    144775    0.680316    3.388460
    144800    0.688517    3.522214
    144825    0.688733    3.341289
    144850    0.699803    3.439352
    144875    0.699197    3.422957
    144900    0.674204    3.409953
    144925    0.676350    3.288564
    144950    0.679927    3.397340
    144975    0.687100    3.311812
    145000    0.690885    3.386133
    145025    0.678604    3.416155
    145050    0.682252    3.299615
    145075    0.674482    3.361521
    145100    0.681150    3.325360
    145125    0.689038    3.586905
    145150    0.692705    3.474239
    145175    0.698935    3.512922
    145200    0.678885    3.355540
    145225    0.673724    3.303227
    145250    0.706405    3.415270
    145275    0.701586    3.517975
    145300    0.680356    3.429264
    145325    0.678926    3.361683
    145350    0.686900    3.351185
    145375    0.688373    3.368597
    145400    0.675165    3.396484
    145425    0.693183    3.512155
    145450    0.689423    3.374232
    145475    0.692042    3.424925
    145500    0.685778    3.418257
    145525    0.650543    3.328590
    145550    0.687966    3.482643
    145575    0.691544    3.422551
    145600    0.676427    3.378321
    145625    0.679673    3.399791
    145650    0.676010    3.321916
    145675    0.673677    3.435215
    145700    0.685507    3.404749
    145725    0.678152    3.406059
    145750    0.694884    3.540937
    145775    0.700167    3.463225
    145800    0.677942    3.394715
    145825    0.674492    3.369815
    145850    0.655560    3.327532
    145875    0.704144    3.484982
    145900    0.685393    3.390485
    145925    0.649406    3.251915
    145950    0.683102    3.363733
    145975    0.686614    3.467943
    146000    0.678672    3.442020
    146025    0.690938    3.305762
    146050    0.666057    3.329609
    146075    0.685591    3.433619
    146100    0.695856    3.452707
    146125    0.686564    3.396262
    146150    0.689783    3.497388
    146175    0.693654    3.518960
    146200    0.687567    3.399493
    146225    0.676681    3.320015
    146250    0.682223    3.567436
    146275    0.666725    3.315335
    146300    0.679110    3.409767
    146325    0.677333    3.326307
    146350    0.681766    3.318218
    146375    0.675887    3.339098
    146400    0.672043    3.425886
    146425    0.683553    3.368695
    146450    0.702562    3.551655
    146475    0.677659    3.460520
    146500    0.669094    3.355636
    146525    0.690422    3.440370
    146550    0.687597    3.334800
    146575    0.692716    3.497327
    146600    0.667048    3.378824
    146625    0.679340    3.464737
    146650    0.680478    3.484155
    146675    0.674602    3.374571
    146700    0.697326    3.578694
    146725    0.677359    3.323328
    146750    0.674787    3.433408
    146775    0.689620    3.350225
    146800    0.709941    3.501904
    146825    0.690204    3.454449
    146850    0.674399    3.413906
    146875    0.673433    3.476599
    146900    0.684882    3.456390
    146925    0.673879    3.358485
    146950    0.675739    3.434313
    146975    0.684859    3.389193
    147000    0.682510    3.430121
    147025    0.702380    3.564527
    147050    0.679329    3.472263
    147075    0.662810    3.314379
    147100    0.679673    3.463001
    147125    0.679827    3.368244
    147150    0.674699    3.396027
    147175    0.689597    3.378636
    147200    0.686692    3.454588
    147225    0.714015    3.550000
    147250    0.701151    3.554146
    147275    0.680287    3.443001
    147300    0.668299    3.298545
    147325    0.644888    3.325468
    147350    0.685902    3.382680
    147375    0.700989    3.470961
    147400    0.684141    3.453975
    147425    0.694478    3.394993
    147450    0.677213    3.434992
    147475    0.677969    3.456839
    147500    0.684032    3.421071
    147525    0.703773    3.457313
    147550    0.669385    3.361746
    147575    0.685842    3.404764
    147600    0.682491    3.493744
    147625    0.686560    3.467285
    147650    0.654367    3.312063
    147675    0.693266    3.419841
    147700    0.690666    3.467700
    147725    0.679715    3.463040
    147750    0.699848    3.429211
    147775    0.695815    3.422808
    147800    0.689022    3.431090
    147825    0.676332    3.387227
    147850    0.701531    3.482722
    147875    0.693303    3.485892
    147900    0.665841    3.348024
    147925    0.701150    3.424274
    147950    0.695748    3.497101
    147975    0.677582    3.355135
    148000    0.687344    3.491052
    148025    0.696422    3.390624
    148050    0.676901    3.264542
    148075    0.680796    3.372492
    148100    0.665980    3.347704
    148125    0.659131    3.301577
    148150    0.684337    3.316203
    148175    0.666342    3.356588
    148200    0.678917    3.332634
    148225    0.674282    3.315063
    148250    0.685515    3.366534
    148275    0.693392    3.508852
    148300    0.684203    3.421332
    148325    0.655347    3.396021
    148350    0.686642    3.462482
    148375    0.667570    3.327618
    148400    0.679537    3.432207
    148425    0.665032    3.286512
    148450    0.665856    3.271805
    148475    0.670283    3.376532
    148500    0.688550    3.517341
    148525    0.679634    3.396342
    148550    0.684558    3.422064
    148575    0.673641    3.244274
    148600    0.684348    3.364777
    148625    0.685830    3.508472
    148650    0.686220    3.383737
    148675    0.676478    3.430874
    148700    0.685888    3.491058
    148725    0.681940    3.291701
    148750    0.680268    3.420550
    148775    0.674126    3.285312
    148800    0.675107    3.292832
    148825    0.661298    3.304806
    148850    0.670906    3.397267
    148875    0.676546    3.395920
    148900    0.699053    3.454263
    148925    0.680374    3.450260
    148950    0.675181    3.292126
    148975    0.683888    3.286910
    149000    0.683637    3.378411
    149025    0.679321    3.270515
    149050    0.689740    3.414389
    149075    0.683937    3.400277
    149100    0.678075    3.439363
    149125    0.674136    3.449734
    149150    0.693979    3.507907
    149175    0.697267    3.462108
    149200    0.693417    3.439140
    149225    0.688930    3.445716
    149250    0.686158    3.405621
    149275    0.703310    3.475087
    149300    0.680522    3.421046
    149325    0.670910    3.381272
    149350    0.670111    3.243962
    149375    0.680283    3.374350
    149400    0.688148    3.333545
    149425    0.682575    3.349832
    149450    0.671981    3.402353
    149475    0.700688    3.481790
    149500    0.668946    3.329010
    149525    0.688171    3.469367
    149550    0.670600    3.331154
    149575    0.689043    3.573270
    149600    0.672170    3.432022
    149625    0.679161    3.374499
    149650    0.678465    3.347829
    149675    0.672866    3.336451
    149700    0.679442    3.410431
