 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
     26625   -2.39383e+04    0.314104    0.320000    0.330440    0.200000    0.200000    0.343442    0.329942
     26650   -2.35144e+04    0.315376    0.240000    0.325869    0.400000    0.480000    0.338408    0.330600
     26675   -2.38338e+04    0.313139    0.370000    0.324411    0.120000    0.280000    0.338195    0.331383
     26700   -2.38660e+04    0.314091    0.270000    0.324126    0.280000    0.200000    0.338835    0.328924
     26725   -2.33378e+04    0.314460    0.280000    0.324802    0.200000    0.280000    0.341076    0.330867
     26750   -2.38837e+04    0.314326    0.250000    0.327826    0.360000    0.360000    0.341805    0.330480
     26775   -2.39129e+04    0.314740    0.360000    0.321316    0.200000    0.520000    0.339920    0.329444
     26800   -2.41403e+04    0.314855    0.330000    0.325016    0.200000    0.120000    0.340436    0.329893
     26825   -2.40757e+04    0.316950    0.290000    0.329231    0.120000    0.200000    0.337768    0.330711
     26850   -2.44331e+04    0.314660    0.330000    0.324055    0.440000    0.160000    0.337715    0.330022
     26875   -2.45875e+04    0.315398    0.290000    0.323468    0.320000    0.280000    0.342072    0.328795
     26900   -2.44370e+04    0.315714    0.260000    0.328146    0.440000    0.120000    0.339404    0.330791
     26925   -2.45260e+04    0.315918    0.350000    0.329480    0.360000    0.440000    0.339244    0.328341
     26950   -2.43440e+04    0.315567    0.320000    0.324393    0.080000    0.360000    0.336647    0.330760
     26975   -2.42253e+04    0.315385    0.300000    0.326527    0.440000    0.360000    0.338177    0.330898
     27000   -2.50482e+04    0.315149    0.290000    0.325514    0.240000    0.160000    0.335171    0.330120
     27025   -2.45966e+04    0.313575    0.430000    0.326367    0.400000    0.280000    0.337946    0.328590
     27050   -2.59792e+04    0.315567    0.280000    0.324375    0.320000    0.440000    0.335723    0.330369
     27075   -2.45021e+04    0.315380    0.300000    0.328181    0.440000    0.160000    0.338995    0.328644
     27100   -2.57157e+04    0.315531    0.280000    0.323361    0.400000    0.440000    0.337323    0.329213
     27125   -2.62347e+04    0.316719    0.280000    0.327488    0.160000    0.360000    0.337821    0.328213
     27150   -2.54890e+04    0.315562    0.330000    0.326634    0.560000    0.200000    0.340703    0.329262
     27175   -2.51290e+04    0.315451    0.260000    0.325211    0.160000    0.280000    0.336647    0.330587
     27200   -2.48288e+04    0.315749    0.240000    0.323024    0.320000    0.120000    0.341894    0.328070
     27225   -2.54225e+04    0.317554    0.330000    0.321352    0.240000    0.280000    0.341574    0.330467
     27250   -2.51828e+04    0.315251    0.310000    0.324784    0.160000    0.360000    0.343708    0.330342
     27275   -2.57897e+04    0.316901    0.220000    0.325816    0.280000    0.280000    0.336736    0.329084
     27300   -2.56497e+04    0.314589    0.270000    0.321939    0.400000    0.320000    0.339209    0.329386
     27325   -2.53631e+04    0.313868    0.230000    0.322099    0.240000    0.240000    0.338693    0.327977
     27350   -2.48970e+04    0.314042    0.310000    0.326278    0.320000    0.160000    0.337999    0.329738
     27375   -2.46776e+04    0.317603    0.260000    0.326847    0.360000    0.280000    0.340169    0.331258
     27400   -2.43470e+04    0.315242    0.270000    0.322988    0.080000    0.160000    0.340987    0.331516
     27425   -2.40402e+04    0.314989    0.320000    0.328502    0.280000    0.280000    0.338782    0.333019
     27450   -2.40827e+04    0.316092    0.290000    0.327257    0.280000    0.280000    0.339120    0.330311
     27475   -2.41944e+04    0.315651    0.370000    0.327986    0.320000    0.240000    0.336914    0.329480
     27500   -2.42622e+04    0.315718    0.300000    0.322454    0.280000    0.240000    0.339031    0.329413
     27525   -2.38914e+04    0.316314    0.380000    0.327452    0.360000    0.240000    0.337021    0.331454
     27550   -2.42583e+04    0.315745    0.260000    0.329604    0.400000    0.160000    0.339031    0.329702
     27575   -2.45066e+04    0.314326    0.240000    0.323610    0.240000    0.240000    0.342250    0.329911
     27600   -2.48091e+04    0.315936    0.260000    0.322935    0.240000    0.440000    0.337803    0.330498
     27625   -2.50917e+04    0.313241    0.340000    0.322277    0.400000    0.160000    0.343335    0.328822
     27650   -2.46665e+04    0.316172    0.280000    0.322543    0.280000    0.240000    0.337288    0.329355
     27675   -2.48899e+04    0.312899    0.320000    0.322259    0.200000    0.120000    0.337021    0.328479
     27700   -2.46358e+04    0.315425    0.270000    0.326136    0.240000    0.240000    0.337999    0.330783
     27725   -2.40233e+04    0.314904    0.290000    0.326581    0.320000    0.360000    0.340703    0.328835
     27750   -2.45587e+04    0.314135    0.270000    0.320516    0.280000    0.360000    0.337964    0.330849
     27775   -2.46974e+04    0.314180    0.370000    0.327790    0.120000    0.040000    0.338533    0.331183
     27800   -2.50989e+04    0.316087    0.380000    0.324606    0.120000    0.240000    0.340596    0.329466
     27825   -2.54598e+04    0.316598    0.290000    0.322401    0.320000    0.280000    0.335598    0.330058
     27850   -2.42813e+04    0.312579    0.400000    0.324553    0.240000    0.280000    0.338728    0.330511
     27875   -2.51433e+04    0.313771    0.310000    0.323842    0.320000    0.360000    0.338942    0.330836
     27900   -2.53728e+04    0.313744    0.240000    0.326065    0.160000    0.160000    0.336932    0.329000
     27925   -2.53542e+04    0.314375    0.380000    0.323112    0.320000    0.440000    0.337768    0.330405
     27950   -2.59740e+04    0.315113    0.280000    0.328839    0.280000    0.360000    0.337341    0.329271
     27975   -2.51125e+04    0.314936    0.330000    0.324695    0.240000    0.160000    0.339013    0.328920
     28000   -2.48647e+04    0.313926    0.350000    0.316532    0.320000    0.240000    0.340151    0.328746
     28025   -2.55265e+04    0.313726    0.290000    0.324233    0.240000    0.280000    0.340169    0.328097
     28050   -2.57863e+04    0.313530    0.360000    0.326100    0.240000    0.280000    0.339084    0.330405
     28075   -2.56691e+04    0.315763    0.240000    0.326385    0.240000    0.200000    0.340507    0.329711
     28100   -2.64659e+04    0.314331    0.370000    0.322063    0.200000    0.440000    0.340614    0.328017
     28125   -2.65818e+04    0.312908    0.310000    0.320729    0.440000    0.240000    0.336896    0.328110
     28150   -2.72090e+04    0.314927    0.290000    0.320551    0.240000    0.200000    0.339938    0.327430
     28175   -2.64337e+04    0.313837    0.270000    0.325923    0.240000    0.240000    0.334798    0.329498
     28200   -2.60214e+04    0.315104    0.220000    0.324998    0.280000    0.440000    0.339582    0.329924
     28225   -2.67050e+04    0.312312    0.370000    0.326172    0.320000    0.240000    0.341663    0.330391
     28250   -2.58330e+04    0.314598    0.310000    0.321156    0.280000    0.240000    0.336683    0.328146
     28275   -2.63407e+04    0.316639    0.360000    0.323735    0.440000    0.360000    0.343264    0.327368
     28300   -2.62444e+04    0.315980    0.350000    0.326261    0.240000    0.480000    0.338622    0.328888
     28325   -2.56653e+04    0.315651    0.270000    0.327594    0.400000    0.320000    0.338693    0.328715
     28350   -2.63758e+04    0.316621    0.270000    0.322383    0.400000    0.400000    0.342072    0.328408
     28375   -2.58083e+04    0.313348    0.400000    0.328377    0.360000    0.240000    0.339920    0.329586
     28400   -2.55833e+04    0.315620    0.310000    0.319982    0.200000    0.200000    0.339529    0.329022
     28425   -2.48448e+04    0.313433    0.310000    0.322526    0.360000    0.320000    0.337466    0.328502
     28450   -2.46080e+04    0.316176    0.350000    0.325336    0.200000    0.320000    0.337323    0.329613
     28475   -2.44650e+04    0.313655    0.340000    0.327363    0.120000    0.200000    0.338550    0.331654
     28500   -2.44407e+04    0.313602    0.310000    0.328075    0.320000    0.360000    0.336647    0.330249
     28525   -2.42490e+04    0.316154    0.310000    0.322668    0.280000    0.200000    0.336665    0.329115
     28550   -2.45681e+04    0.314126    0.390000    0.328911    0.360000    0.280000    0.337039    0.330654
     28575   -2.46674e+04    0.314531    0.290000    0.324464    0.160000    0.320000    0.338230    0.329000
     28600   -2.48710e+04    0.315460    0.320000    0.328146    0.360000    0.200000    0.340151    0.329933
     28625   -2.46217e+04    0.315380    0.300000    0.326990    0.360000    0.240000    0.339938    0.330556
     28650   -2.43780e+04    0.317185    0.330000    0.325745    0.120000    0.320000    0.337430    0.331307
     28675   -2.43753e+04    0.314802    0.310000    0.328146    0.160000    0.240000    0.337910    0.330978
     28700   -2.42297e+04    0.313855    0.390000    0.325923    0.120000    0.320000    0.342374    0.330854
     28725   -2.41097e+04    0.313019    0.290000    0.328004    0.160000    0.080000    0.338266    0.330796
     28750   -2.50036e+04    0.313393    0.240000    0.323450    0.440000    0.360000    0.337554    0.328368
     28775   -2.43462e+04    0.313855    0.270000    0.325176    0.480000    0.200000    0.337661    0.329120
     28800   -2.46664e+04    0.313704    0.400000    0.326314    0.240000    0.240000    0.341201    0.330285
     28825   -2.38754e+04    0.314442    0.350000    0.326759    0.200000    0.160000    0.336345    0.329791
     28850   -2.41718e+04    0.315420    0.340000    0.319022    0.320000    0.320000    0.340685    0.330885
     28875   -2.37223e+04    0.314073    0.210000    0.326492    0.320000    0.240000    0.339529    0.330823
     28900   -2.36706e+04    0.314936    0.290000    0.326100    0.240000    0.160000    0.338408    0.330645
     28925   -2.30406e+04    0.315643    0.290000    0.327310    0.240000    0.280000    0.337697    0.331063
     28950   -2.26734e+04    0.314989    0.250000    0.329533    0.320000    0.200000    0.336772    0.331232
     28975   -2.30926e+04    0.315674    0.340000    0.327310    0.200000    0.160000    0.338106    0.330627
     29000   -2.26062e+04    0.315558    0.350000    0.329675    0.360000    0.480000    0.337092    0.331890
     29025   -2.26267e+04    0.316576    0.310000    0.332877    0.240000    0.280000    0.342108    0.331956
     29050   -2.28347e+04    0.315954    0.310000    0.330600    0.200000    0.200000    0.342837    0.331578
     29075   -2.33699e+04    0.316292    0.280000    0.330867    0.320000    0.080000    0.335989    0.330467
     29100   -2.32309e+04    0.314904    0.360000    0.323824    0.320000    0.400000    0.339048    0.332232
     29125   -2.27242e+04    0.317283    0.320000    0.326474    0.280000    0.240000    0.336416    0.330422
     29150   -2.27861e+04    0.314211    0.290000    0.327790    0.120000    0.240000    0.338622    0.330867
     29175   -2.20695e+04    0.315927    0.210000    0.328662    0.200000    0.440000    0.334904    0.332419
     29200   -2.16533e+04    0.315478    0.300000    0.330351    0.360000    0.280000    0.338853    0.332059
     29225   -2.20986e+04    0.314602    0.280000    0.330494    0.440000    0.240000    0.338266    0.330467
     29250   -2.16418e+04    0.316149    0.380000    0.332574    0.200000    0.240000    0.341112    0.330551
     29275   -2.09998e+04    0.317279    0.240000    0.333090    0.400000    0.200000    0.336843    0.331948
     29300   -2.09975e+04    0.316127    0.330000    0.327008    0.240000    0.200000    0.337270    0.332632
     29325   -2.09027e+04    0.313348    0.350000    0.324002    0.120000    0.200000    0.341272    0.332281
     29350   -2.10297e+04    0.315287    0.240000    0.330849    0.360000    0.360000    0.335082    0.331823
     29375   -2.18420e+04    0.317746    0.280000    0.327523    0.320000    0.360000    0.337999    0.332499
     29400   -2.10935e+04    0.316069    0.250000    0.333179    0.240000    0.320000    0.335634    0.330245
     29425   -2.17458e+04    0.316327    0.330000    0.328324    0.160000    0.160000    0.340507    0.331490
     29450   -2.15082e+04    0.316203    0.370000    0.331650    0.280000    0.200000    0.338462    0.331080
     29475   -2.12143e+04    0.316109    0.270000    0.330191    0.280000    0.240000    0.338408    0.330680
     29500   -2.17584e+04    0.315242    0.280000    0.330760    0.240000    0.360000    0.339956    0.330538
     29525   -2.15624e+04    0.317345    0.380000    0.325958    0.160000    0.360000    0.339529    0.332214
     29550   -2.23044e+04    0.316719    0.330000    0.328768    0.320000    0.320000    0.338141    0.329635
     29575   -2.24226e+04    0.314429    0.410000    0.328626    0.200000    0.360000    0.338657    0.330182
     29600   -2.23731e+04    0.317746    0.250000    0.330494    0.280000    0.320000    0.340471    0.332966
     29625   -2.27622e+04    0.316256    0.290000    0.332823    0.280000    0.480000    0.338035    0.331347
     29650   -2.28521e+04    0.316603    0.280000    0.329498    0.520000    0.320000    0.340845    0.331201
     29675   -2.28261e+04    0.315927    0.370000    0.331827    0.320000    0.320000    0.336647    0.330445
     29700   -2.30149e+04    0.317523    0.300000    0.328768    0.320000    0.160000    0.340649    0.329791
     29725   -2.31964e+04    0.314873    0.380000    0.326367    0.240000    0.400000    0.337039    0.332801
     29750   -2.32059e+04    0.315954    0.270000    0.327363    0.240000    0.240000    0.338657    0.329867
     29775   -2.37886e+04    0.315104    0.300000    0.325869    0.200000    0.280000    0.341574    0.329111
     29800   -2.32506e+04    0.313824    0.360000    0.324855    0.240000    0.240000    0.341681    0.332819
     29825   -2.34646e+04    0.314113    0.420000    0.325674    0.240000    0.360000    0.337661    0.332397
     29850   -2.26576e+04    0.314446    0.370000    0.325371    0.320000    0.320000    0.338977    0.331014
     29875   -2.28332e+04    0.315540    0.220000    0.326883    0.320000    0.240000    0.336327    0.333117
     29900   -2.30857e+04    0.315322    0.390000    0.334993    0.400000    0.280000    0.338711    0.330400
     29925   -2.30989e+04    0.315362    0.370000    0.332610    0.280000    0.360000    0.334371    0.329782
     29950   -2.32297e+04    0.312939    0.370000    0.330387    0.320000    0.240000    0.336914    0.331174
     29975   -2.27261e+04    0.313046    0.340000    0.325122    0.200000    0.280000    0.336505    0.330378
     30000   -2.33041e+04    0.316043    0.300000    0.328092    0.320000    0.400000    0.339369    0.331432
