 iteration      beta_a      beta_b
    124775    0.483715    2.584565
    124800    0.485245    2.585800
    124825    0.496896    2.603921
    124850    0.486223    2.607104
    124875    0.479794    2.529193
    124900    0.492355    2.619779
    124925    0.485831    2.554162
    124950    0.480104    2.530253
    124975    0.486997    2.551050
    125000    0.489511    2.584430
    125025    0.486067    2.585761
    125050    0.484345    2.566203
    125075    0.483526    2.553964
    125100    0.481612    2.553479
    125125    0.491639    2.572131
    125150    0.480036    2.555484
    125175    0.484510    2.578049
    125200    0.485891    2.536761
    125225    0.480587    2.573584
    125250    0.490676    2.566054
    125275    0.486405    2.579751
    125300    0.491320    2.613005
    125325    0.481654    2.509918
    125350    0.491090    2.622624
    125375    0.485618    2.571553
    125400    0.485882    2.558410
    125425    0.485788    2.599596
    125450    0.490556    2.589123
    125475    0.483652    2.542795
    125500    0.490874    2.600387
    125525    0.484996    2.554449
    125550    0.485510    2.557786
    125575    0.487427    2.582989
    125600    0.487544    2.568355
    125625    0.489452    2.573483
    125650    0.493972    2.609551
    125675    0.484222    2.591204
    125700    0.491470    2.596257
    125725    0.485989    2.591676
    125750    0.485200    2.564839
    125775    0.490096    2.594825
    125800    0.484279    2.531672
    125825    0.486455    2.583444
    125850    0.485126    2.582150
    125875    0.485704    2.598639
    125900    0.482557    2.541178
    125925    0.486066    2.586657
    125950    0.487974    2.627972
    125975    0.489813    2.574302
    126000    0.488887    2.578559
    126025    0.492686    2.639368
    126050    0.491680    2.594707
    126075    0.496005    2.605932
    126100    0.489461    2.617498
    126125    0.488409    2.558222
    126150    0.487857    2.592863
    126175    0.485796    2.574376
    126200    0.488113    2.599163
    126225    0.488070    2.593162
    126250    0.488212    2.595197
    126275    0.489718    2.567520
    126300    0.487875    2.565753
    126325    0.487079    2.546004
    126350    0.485513    2.552156
    126375    0.490205    2.633247
    126400    0.488281    2.623218
    126425    0.485234    2.557130
    126450    0.485102    2.582162
    126475    0.490418    2.579760
    126500    0.488002    2.588493
    126525    0.490362    2.591984
    126550    0.484597    2.619292
    126575    0.486107    2.591869
    126600    0.480145    2.528773
    126625    0.487946    2.540621
    126650    0.480812    2.550347
    126675    0.482274    2.538162
    126700    0.489077    2.593077
    126725    0.487638    2.570892
    126750    0.494185    2.597795
    126775    0.486202    2.580174
    126800    0.490016    2.591213
    126825    0.491696    2.599237
    126850    0.485244    2.594251
    126875    0.485934    2.580495
    126900    0.484054    2.573932
    126925    0.489573    2.600997
    126950    0.482694    2.630599
    126975    0.491414    2.593753
    127000    0.485557    2.556623
    127025    0.486250    2.574280
    127050    0.491990    2.599431
    127075    0.489169    2.613599
    127100    0.484930    2.554006
    127125    0.486117    2.583555
    127150    0.487417    2.599304
    127175    0.495120    2.659741
    127200    0.482634    2.561202
    127225    0.488084    2.559989
    127250    0.486214    2.611959
    127275    0.481065    2.572386
    127300    0.481832    2.526645
    127325    0.486561    2.570343
    127350    0.486180    2.616611
    127375    0.487822    2.583870
    127400    0.484611    2.556274
    127425    0.485963    2.612009
    127450    0.486142    2.566454
    127475    0.483137    2.554544
    127500    0.481755    2.591198
    127525    0.486746    2.589430
    127550    0.487354    2.579463
    127575    0.493338    2.588127
    127600    0.490642    2.606499
    127625    0.487650    2.602400
    127650    0.489775    2.594442
    127675    0.483370    2.574461
    127700    0.488157    2.559308
    127725    0.485585    2.567616
    127750    0.486456    2.589946
    127775    0.485704    2.558376
    127800    0.483351    2.534861
    127825    0.484254    2.557730
    127850    0.483586    2.560492
    127875    0.490851    2.589935
    127900    0.489039    2.596602
    127925    0.485474    2.564218
    127950    0.481496    2.536908
    127975    0.498103    2.650598
    128000    0.482876    2.555567
    128025    0.490411    2.640195
    128050    0.486039    2.583508
    128075    0.486653    2.589527
    128100    0.491003    2.626211
    128125    0.492853    2.582746
    128150    0.488638    2.620608
    128175    0.492981    2.622499
    128200    0.491219    2.591896
    128225    0.488769    2.612403
    128250    0.490034    2.625916
    128275    0.489425    2.585332
    128300    0.491980    2.590564
    128325    0.481537    2.559368
    128350    0.490435    2.590923
    128375    0.486197    2.538693
    128400    0.487554    2.566330
    128425    0.491097    2.607512
    128450    0.484114    2.586309
    128475    0.486932    2.607579
    128500    0.487288    2.591653
    128525    0.483689    2.580169
    128550    0.488202    2.570711
    128575    0.480492    2.536308
    128600    0.487216    2.589170
    128625    0.484716    2.590760
    128650    0.486463    2.593060
    128675    0.487374    2.582835
    128700    0.487542    2.588911
    128725    0.484031    2.556558
    128750    0.490826    2.621378
    128775    0.485759    2.588383
    128800    0.486358    2.605651
    128825    0.488982    2.569275
    128850    0.484326    2.594495
    128875    0.488337    2.616590
    128900    0.489372    2.589396
    128925    0.489660    2.641209
    128950    0.483790    2.536366
    128975    0.486140    2.582139
    129000    0.484939    2.581257
    129025    0.483204    2.555286
    129050    0.486009    2.583370
    129075    0.489352    2.591876
    129100    0.485861    2.570898
    129125    0.491827    2.641427
    129150    0.486274    2.555953
    129175    0.489211    2.601456
    129200    0.494364    2.633107
    129225    0.487983    2.582624
    129250    0.489499    2.615175
    129275    0.490927    2.605001
    129300    0.493426    2.594039
    129325    0.487708    2.579739
    129350    0.490533    2.627995
    129375    0.493212    2.589812
    129400    0.486538    2.601450
    129425    0.485253    2.574056
    129450    0.487739    2.584638
    129475    0.488840    2.583536
    129500    0.489826    2.566582
    129525    0.489129    2.574899
    129550    0.490048    2.592601
    129575    0.492640    2.615324
    129600    0.491121    2.593752
    129625    0.488568    2.629648
    129650    0.491472    2.599678
    129675    0.482257    2.540201
    129700    0.485072    2.591061
    129725    0.491763    2.597313
    129750    0.481710    2.509022
    129775    0.488591    2.577457
    129800    0.481833    2.570337
    129825    0.488993    2.554830
    129850    0.490595    2.587066
    129875    0.479749    2.524431
    129900    0.488428    2.571613
    129925    0.490569    2.596117
    129950    0.491981    2.621615
    129975    0.485851    2.595222
    130000    0.484754    2.542347
    130025    0.492497    2.599309
    130050    0.492818    2.596515
    130075    0.488462    2.595991
    130100    0.490291    2.585392
    130125    0.483154    2.554043
    130150    0.490841    2.601019
    130175    0.489248    2.612132
    130200    0.486704    2.591895
    130225    0.485632    2.541129
    130250    0.488071    2.567822
    130275    0.489055    2.625623
    130300    0.488709    2.595916
    130325    0.493400    2.626723
    130350    0.487699    2.593266
    130375    0.489626    2.573983
    130400    0.484562    2.578819
    130425    0.487399    2.582110
    130450    0.485431    2.591670
    130475    0.487274    2.557258
    130500    0.487031    2.568378
    130525    0.489860    2.579631
    130550    0.483956    2.543686
    130575    0.491952    2.595368
    130600    0.487152    2.557791
    130625    0.492105    2.574529
    130650    0.490145    2.594895
    130675    0.489230    2.555790
    130700    0.481105    2.506000
    130725    0.488804    2.658257
    130750    0.486976    2.588395
    130775    0.487038    2.563725
    130800    0.484741    2.536700
    130825    0.490732    2.569046
    130850    0.483587    2.522223
    130875    0.484561    2.600448
    130900    0.489378    2.612572
    130925    0.484342    2.544479
    130950    0.490575    2.565838
    130975    0.491198    2.621751
    131000    0.489167    2.567856
    131025    0.491786    2.568971
    131050    0.492047    2.587827
    131075    0.489487    2.638160
    131100    0.489975    2.572249
    131125    0.493648    2.594510
    131150    0.485313    2.565940
    131175    0.487205    2.578563
    131200    0.489711    2.589831
    131225    0.485651    2.564812
    131250    0.481593    2.523468
    131275    0.480989    2.566646
    131300    0.486944    2.563646
    131325    0.491007    2.596610
    131350    0.488927    2.571098
    131375    0.492169    2.611021
    131400    0.483448    2.597397
    131425    0.479515    2.548609
    131450    0.485861    2.562266
    131475    0.487932    2.592832
    131500    0.487192    2.559115
    131525    0.490402    2.572806
    131550    0.484739    2.564571
    131575    0.483936    2.598567
    131600    0.486128    2.567478
    131625    0.488592    2.590333
    131650    0.487334    2.606957
    131675    0.491520    2.574572
    131700    0.481987    2.568295
    131725    0.487613    2.595529
    131750    0.490355    2.603303
    131775    0.486333    2.565938
    131800    0.487055    2.579716
    131825    0.487257    2.585412
    131850    0.490831    2.576257
    131875    0.489799    2.589913
    131900    0.490967    2.587053
    131925    0.487874    2.574862
    131950    0.482486    2.564033
    131975    0.486713    2.558266
    132000    0.488177    2.578677
    132025    0.492063    2.607042
    132050    0.488198    2.586568
    132075    0.485874    2.556786
    132100    0.486934    2.562121
    132125    0.484954    2.548893
    132150    0.491248    2.600621
    132175    0.483610    2.574228
    132200    0.481099    2.548793
    132225    0.481931    2.562717
    132250    0.485425    2.560405
    132275    0.484093    2.567339
    132300    0.488995    2.583722
    132325    0.491166    2.582663
    132350    0.491822    2.614790
    132375    0.482293    2.536763
    132400    0.485891    2.556332
    132425    0.491556    2.597886
    132450    0.488960    2.587231
    132475    0.492746    2.638607
    132500    0.486842    2.598651
    132525    0.491577    2.656453
    132550    0.489064    2.602071
    132575    0.488502    2.558470
    132600    0.492184    2.597531
    132625    0.487592    2.588282
    132650    0.488833    2.593122
    132675    0.485641    2.578579
    132700    0.491527    2.624310
    132725    0.482559    2.560277
    132750    0.485514    2.569388
    132775    0.482420    2.585876
    132800    0.489459    2.566183
    132825    0.485680    2.584642
    132850    0.486450    2.575128
    132875    0.491563    2.601539
    132900    0.489647    2.573958
    132925    0.487831    2.562057
    132950    0.489094    2.548883
    132975    0.487317    2.568441
    133000    0.486687    2.589868
    133025    0.483985    2.585906
    133050    0.487844    2.569843
    133075    0.483449    2.555606
    133100    0.484430    2.564328
    133125    0.484879    2.579970
    133150    0.489040    2.579220
    133175    0.492412    2.594216
    133200    0.488257    2.600257
    133225    0.485152    2.566467
    133250    0.489745    2.607857
    133275    0.485853    2.571076
    133300    0.486742    2.649458
    133325    0.490684    2.590434
    133350    0.486260    2.622790
    133375    0.481452    2.548691
    133400    0.492359    2.626077
    133425    0.488117    2.567250
    133450    0.486382    2.589694
    133475    0.489191    2.577706
    133500    0.483082    2.587172
    133525    0.490132    2.589062
    133550    0.489597    2.588318
    133575    0.480520    2.556081
    133600    0.487482    2.542480
    133625    0.488636    2.564883
    133650    0.487984    2.568698
    133675    0.494631    2.623430
    133700    0.487217    2.551377
    133725    0.487654    2.611181
    133750    0.485630    2.593856
    133775    0.491117    2.563738
    133800    0.491107    2.622932
    133825    0.488952    2.568891
    133850    0.488819    2.596766
    133875    0.492472    2.623917
    133900    0.488582    2.587688
    133925    0.500426    2.620925
    133950    0.489848    2.559721
    133975    0.485899    2.602981
    134000    0.487047    2.581277
    134025    0.490506    2.611479
    134050    0.486121    2.614450
    134075    0.491157    2.625593
    134100    0.486944    2.559971
    134125    0.487646    2.596089
    134150    0.493965    2.590787
    134175    0.485677    2.594083
    134200    0.484928    2.572550
    134225    0.488078    2.568121
    134250    0.489261    2.619874
    134275    0.488265    2.601734
    134300    0.483602    2.572198
    134325    0.488477    2.615264
    134350    0.482848    2.571495
    134375    0.483756    2.575570
    134400    0.486022    2.591775
    134425    0.489697    2.577033
    134450    0.485827    2.559089
    134475    0.486316    2.571639
    134500    0.493084    2.632383
    134525    0.485709    2.572399
    134550    0.498477    2.633244
    134575    0.488477    2.549260
    134600    0.487844    2.567723
    134625    0.486489    2.583093
    134650    0.487979    2.558785
    134675    0.490934    2.567157
    134700    0.486943    2.590094
    134725    0.492283    2.609031
    134750    0.489375    2.587069
    134775    0.489952    2.574276
    134800    0.485844    2.570846
    134825    0.482930    2.547640
    134850    0.484838    2.565460
    134875    0.494267    2.629330
    134900    0.486162    2.561531
    134925    0.481935    2.564463
    134950    0.487160    2.554271
    134975    0.484792    2.567474
    135000    0.487017    2.591730
    135025    0.487250    2.590141
    135050    0.486756    2.601307
    135075    0.487878    2.581765
    135100    0.491101    2.602330
    135125    0.484251    2.556819
    135150    0.485200    2.573192
    135175    0.490687    2.588310
    135200    0.483074    2.548210
    135225    0.488842    2.584524
    135250    0.489123    2.610143
    135275    0.492733    2.632193
    135300    0.493707    2.617894
    135325    0.491394    2.587153
    135350    0.485619    2.556775
    135375    0.488853    2.624763
    135400    0.486292    2.581390
    135425    0.489811    2.616013
    135450    0.487245    2.547616
    135475    0.487363    2.598378
    135500    0.492251    2.590604
    135525    0.491110    2.584086
    135550    0.482023    2.572158
    135575    0.487794    2.585918
    135600    0.485190    2.573926
    135625    0.481375    2.543002
    135650    0.486570    2.564217
    135675    0.484395    2.550917
    135700    0.483979    2.577746
    135725    0.491530    2.599010
    135750    0.481975    2.541103
    135775    0.489887    2.585468
    135800    0.483203    2.566455
    135825    0.492747    2.623544
    135850    0.492484    2.594467
    135875    0.488354    2.595774
    135900    0.491803    2.605763
    135925    0.487573    2.532062
    135950    0.484179    2.562388
    135975    0.487041    2.597714
    136000    0.488445    2.573783
    136025    0.489143    2.593679
    136050    0.487452    2.569698
    136075    0.490275    2.580795
    136100    0.487857    2.582176
    136125    0.485204    2.604225
    136150    0.488268    2.545491
    136175    0.484206    2.540656
    136200    0.484473    2.551173
    136225    0.489604    2.610019
    136250    0.487997    2.584162
    136275    0.487387    2.568618
    136300    0.486209    2.606465
    136325    0.488647    2.615988
    136350    0.485890    2.599724
    136375    0.484922    2.564937
    136400    0.490624    2.571457
    136425    0.493875    2.597521
    136450    0.484353    2.543384
    136475    0.489743    2.580722
    136500    0.486523    2.625433
    136525    0.485347    2.589180
    136550    0.485701    2.574097
    136575    0.488979    2.641807
    136600    0.489655    2.575414
    136625    0.482835    2.538046
    136650    0.485070    2.579847
    136675    0.484774    2.536112
    136700    0.482435    2.567200
    136725    0.491269    2.618375
    136750    0.489083    2.575065
    136775    0.487894    2.593584
    136800    0.481353    2.545193
    136825    0.487023    2.573143
    136850    0.482307    2.529890
    136875    0.486776    2.580959
    136900    0.489114    2.624501
    136925    0.489765    2.584100
    136950    0.484670    2.548069
    136975    0.487378    2.572796
    137000    0.492363    2.648009
    137025    0.493488    2.600689
    137050    0.485971    2.572332
    137075    0.489770    2.627840
    137100    0.484309    2.549288
    137125    0.487936    2.549833
    137150    0.486667    2.580922
    137175    0.491067    2.604707
    137200    0.481411    2.540031
    137225    0.490752    2.564780
    137250    0.484836    2.560375
    137275    0.487001    2.556427
    137300    0.486865    2.603954
    137325    0.486354    2.546182
    137350    0.485960    2.569403
    137375    0.477390    2.514209
    137400    0.485208    2.538820
    137425    0.489576    2.594307
    137450    0.485199    2.592179
    137475    0.484923    2.588282
    137500    0.487240    2.570805
    137525    0.496094    2.610634
    137550    0.491218    2.631770
    137575    0.489272    2.608838
    137600    0.488213    2.613483
    137625    0.485702    2.593735
    137650    0.485582    2.584149
    137675    0.485734    2.591446
    137700    0.486601    2.561116
    137725    0.488265    2.578881
    137750    0.487119    2.596875
    137775    0.490444    2.584958
    137800    0.488964    2.572807
    137825    0.487454    2.582875
    137850    0.491638    2.639660
    137875    0.487459    2.587791
    137900    0.488456    2.591643
    137925    0.490602    2.604788
    137950    0.486933    2.555726
    137975    0.484982    2.538655
    138000    0.488609    2.588979
    138025    0.489181    2.585484
    138050    0.494464    2.625984
    138075    0.483710    2.582555
    138100    0.483474    2.600952
    138125    0.491500    2.570683
    138150    0.483816    2.549993
    138175    0.487231    2.579440
    138200    0.491321    2.602059
    138225    0.485146    2.532718
    138250    0.485598    2.554462
    138275    0.487675    2.571149
    138300    0.489632    2.595543
    138325    0.479993    2.538948
    138350    0.482970    2.571084
    138375    0.488857    2.605828
    138400    0.489343    2.565890
    138425    0.492711    2.640910
    138450    0.491700    2.606513
    138475    0.491619    2.631980
    138500    0.488233    2.601740
    138525    0.492409    2.633160
    138550    0.488461    2.606432
    138575    0.484730    2.571481
    138600    0.486251    2.566586
    138625    0.490008    2.593336
    138650    0.484877    2.568134
    138675    0.487008    2.576528
    138700    0.486813    2.594423
    138725    0.491681    2.616007
    138750    0.488930    2.571017
    138775    0.486788    2.580639
    138800    0.490958    2.609290
    138825    0.483091    2.570462
    138850    0.482470    2.532114
    138875    0.483506    2.550032
    138900    0.485620    2.569504
    138925    0.484009    2.589971
    138950    0.489809    2.581726
    138975    0.492866    2.625822
    139000    0.484711    2.562280
    139025    0.494112    2.587156
    139050    0.491067    2.626166
    139075    0.488000    2.574532
    139100    0.487591    2.562130
    139125    0.490193    2.570647
    139150    0.492749    2.605440
    139175    0.487330    2.578618
    139200    0.481901    2.545427
    139225    0.480036    2.519341
    139250    0.487720    2.568272
    139275    0.487241    2.565728
    139300    0.482980    2.557073
    139325    0.490972    2.610146
    139350    0.488293    2.591197
    139375    0.485206    2.573358
    139400    0.484614    2.566183
    139425    0.487313    2.574520
    139450    0.486811    2.571198
    139475    0.491378    2.605231
    139500    0.484500    2.570312
    139525    0.481122    2.556355
    139550    0.483042    2.560690
    139575    0.485311    2.589183
    139600    0.487506    2.583979
    139625    0.493253    2.639700
    139650    0.488325    2.586912
    139675    0.489194    2.626689
    139700    0.483016    2.589921
    139725    0.488375    2.578944
    139750    0.482577    2.585016
    139775    0.484529    2.581786
    139800    0.487614    2.609834
    139825    0.483185    2.549997
    139850    0.482765    2.553230
    139875    0.483939    2.542975
    139900    0.493589    2.594978
    139925    0.487779    2.560721
    139950    0.483807    2.596408
    139975    0.489485    2.604473
    140000    0.485808    2.578748
    140025    0.488325    2.584981
    140050    0.493193    2.534998
    140075    0.477992    2.495896
    140100    0.487457    2.591498
    140125    0.485700    2.550000
    140150    0.482965    2.558049
    140175    0.488556    2.578426
    140200    0.488661    2.601897
    140225    0.488962    2.613153
    140250    0.481113    2.564320
    140275    0.489117    2.572891
    140300    0.493449    2.598142
    140325    0.488118    2.582050
    140350    0.489698    2.616055
    140375    0.485360    2.581360
    140400    0.488334    2.572981
    140425    0.483789    2.578585
    140450    0.496096    2.610838
    140475    0.494358    2.607700
    140500    0.491801    2.612909
    140525    0.483540    2.537044
    140550    0.485132    2.539188
    140575    0.482731    2.559311
    140600    0.486645    2.591445
    140625    0.489175    2.614746
    140650    0.488171    2.591581
    140675    0.491462    2.611053
    140700    0.488599    2.604321
    140725    0.480651    2.561420
    140750    0.489188    2.564263
    140775    0.489193    2.595578
    140800    0.490533    2.578072
    140825    0.487077    2.551896
    140850    0.482762    2.548490
    140875    0.482262    2.532721
    140900    0.490131    2.580869
    140925    0.483614    2.592556
    140950    0.480736    2.547338
    140975    0.485412    2.589917
    141000    0.488904    2.564261
    141025    0.487330    2.563446
    141050    0.487952    2.555802
    141075    0.479526    2.520962
    141100    0.484785    2.566862
    141125    0.488064    2.597205
    141150    0.484020    2.580674
    141175    0.484463    2.586153
    141200    0.486479    2.609609
    141225    0.485204    2.559444
    141250    0.486913    2.585299
    141275    0.488152    2.581750
    141300    0.491870    2.585973
    141325    0.483926    2.539444
    141350    0.480840    2.533555
    141375    0.486870    2.562596
    141400    0.490308    2.613132
    141425    0.487907    2.575134
    141450    0.487852    2.549316
    141475    0.489740    2.599155
    141500    0.489373    2.600337
    141525    0.488404    2.627495
    141550    0.490859    2.573480
    141575    0.484599    2.603063
    141600    0.486338    2.582674
    141625    0.487285    2.564891
    141650    0.487844    2.580429
    141675    0.490055    2.578516
    141700    0.488124    2.573297
    141725    0.484268    2.567683
    141750    0.490424    2.599358
    141775    0.486316    2.576499
    141800    0.479891    2.531896
    141825    0.485510    2.574242
    141850    0.484997    2.574991
    141875    0.486011    2.572365
    141900    0.490189    2.569279
    141925    0.486074    2.600376
    141950    0.486679    2.576856
    141975    0.485006    2.554102
    142000    0.486033    2.562010
    142025    0.485154    2.574640
    142050    0.483475    2.519328
    142075    0.486409    2.539263
    142100    0.485665    2.572507
    142125    0.483985    2.585811
    142150    0.484972    2.550045
    142175    0.484595    2.575123
    142200    0.490096    2.597179
    142225    0.490086    2.618112
    142250    0.481817    2.556452
    142275    0.485882    2.588158
    142300    0.489197    2.558787
    142325    0.487093    2.556587
    142350    0.480259    2.511831
    142375    0.488270    2.590963
    142400    0.489750    2.605861
    142425    0.480455    2.555117
    142450    0.484770    2.569921
    142475    0.486200    2.543012
    142500    0.484795    2.541351
    142525    0.488415    2.559820
    142550    0.479005    2.541077
    142575    0.487583    2.548903
    142600    0.487048    2.572181
    142625    0.491606    2.615987
    142650    0.487377    2.651049
    142675    0.488510    2.582074
    142700    0.489307    2.601895
    142725    0.495267    2.629305
    142750    0.486820    2.568607
    142775    0.492037    2.616495
    142800    0.492239    2.577010
    142825    0.492723    2.599541
    142850    0.492713    2.583113
    142875    0.495636    2.608319
    142900    0.488909    2.597756
    142925    0.489332    2.583558
    142950    0.487184    2.600084
    142975    0.493326    2.608465
    143000    0.488577    2.619563
    143025    0.494088    2.620107
    143050    0.489547    2.605944
    143075    0.497291    2.586386
    143100    0.488096    2.606389
    143125    0.486397    2.555716
    143150    0.487349    2.577453
    143175    0.487605    2.575282
    143200    0.486434    2.591087
    143225    0.487208    2.588425
    143250    0.491262    2.574162
    143275    0.483589    2.608150
    143300    0.486691    2.606186
    143325    0.486601    2.574012
    143350    0.486814    2.585103
    143375    0.479937    2.574083
    143400    0.482424    2.540264
    143425    0.485771    2.594126
    143450    0.490545    2.590146
    143475    0.487325    2.627847
    143500    0.490841    2.634075
    143525    0.479617    2.556564
    143550    0.483491    2.576854
    143575    0.489281    2.612021
    143600    0.489856    2.622030
    143625    0.484203    2.560360
    143650    0.488186    2.611106
    143675    0.485246    2.573845
    143700    0.491578    2.577558
    143725    0.479582    2.547884
    143750    0.494451    2.613201
    143775    0.482707    2.525150
    143800    0.489022    2.600265
    143825    0.482555    2.547621
    143850    0.482836    2.572575
    143875    0.486337    2.549633
    143900    0.485859    2.582053
    143925    0.487992    2.607841
    143950    0.486993    2.571963
    143975    0.487815    2.607974
    144000    0.490665    2.603808
    144025    0.485182    2.580757
    144050    0.483542    2.545192
    144075    0.484506    2.571323
    144100    0.488903    2.581922
    144125    0.483805    2.529349
    144150    0.478076    2.548502
    144175    0.484968    2.597781
    144200    0.492877    2.622689
    144225    0.484278    2.563473
    144250    0.489581    2.585775
    144275    0.480684    2.489982
    144300    0.491344    2.605445
    144325    0.488402    2.579388
    144350    0.487356    2.594557
    144375    0.488365    2.577035
    144400    0.486589    2.564054
    144425    0.491415    2.613963
    144450    0.480463    2.520155
    144475    0.485989    2.555229
    144500    0.482422    2.550669
    144525    0.489566    2.626478
    144550    0.489596    2.608714
    144575    0.487046    2.540679
    144600    0.483433    2.595142
    144625    0.489296    2.625164
    144650    0.481166    2.567157
    144675    0.490275    2.607755
    144700    0.483418    2.566971
    144725    0.478688    2.538741
    144750    0.491272    2.585032
    144775    0.488192    2.561807
    144800    0.487079    2.600250
    144825    0.489148    2.600341
    144850    0.494414    2.592671
    144875    0.487344    2.587736
    144900    0.481994    2.538432
    144925    0.489441    2.615109
    144950    0.485143    2.538381
    144975    0.492258    2.614536
    145000    0.489486    2.564185
    145025    0.492075    2.602813
    145050    0.484354    2.571632
    145075    0.490195    2.586554
    145100    0.487382    2.550516
    145125    0.485226    2.564823
    145150    0.489213    2.569852
    145175    0.490742    2.574310
    145200    0.488290    2.578394
    145225    0.482935    2.552754
    145250    0.482321    2.571078
    145275    0.489249    2.601801
    145300    0.495823    2.658475
    145325    0.487432    2.602919
    145350    0.490005    2.604988
    145375    0.489246    2.631350
    145400    0.484275    2.565259
    145425    0.481162    2.542975
    145450    0.483512    2.576566
    145475    0.486689    2.579872
    145500    0.482079    2.529642
    145525    0.485826    2.598071
    145550    0.490686    2.609353
    145575    0.488680    2.592024
    145600    0.484949    2.550265
    145625    0.482934    2.592667
    145650    0.488661    2.578366
    145675    0.483500    2.568523
    145700    0.482365    2.564665
    145725    0.492004    2.583998
    145750    0.490322    2.609956
    145775    0.479635    2.591782
    145800    0.492402    2.584060
    145825    0.484002    2.525458
    145850    0.488674    2.615099
    145875    0.483861    2.525154
    145900    0.487978    2.591062
    145925    0.480942    2.575429
    145950    0.479221    2.543494
    145975    0.490707    2.584745
    146000    0.485229    2.594166
    146025    0.483029    2.560930
    146050    0.487225    2.571279
    146075    0.490288    2.566478
    146100    0.484559    2.573474
    146125    0.485842    2.564070
    146150    0.484473    2.531566
    146175    0.489766    2.574656
    146200    0.485173    2.566742
    146225    0.484083    2.574482
    146250    0.487744    2.551698
    146275    0.487378    2.608953
    146300    0.486934    2.593434
    146325    0.486080    2.566644
    146350    0.486745    2.557699
    146375    0.491285    2.606224
    146400    0.488981    2.570260
    146425    0.484028    2.524188
    146450    0.492221    2.610339
    146475    0.493052    2.604278
    146500    0.483351    2.544303
    146525    0.482617    2.553219
    146550    0.488920    2.573192
    146575    0.486738    2.559380
    146600    0.490611    2.587502
    146625    0.489352    2.548963
    146650    0.485671    2.542774
    146675    0.489840    2.606406
    146700    0.484444    2.558411
    146725    0.491824    2.591690
    146750    0.489985    2.564502
    146775    0.488764    2.605984
    146800    0.481365    2.590350
    146825    0.487830    2.570401
    146850    0.490127    2.611635
    146875    0.489436    2.580772
    146900    0.484755    2.540087
    146925    0.485100    2.577340
    146950    0.483837    2.512346
    146975    0.489444    2.579965
    147000    0.487302    2.562064
    147025    0.484559    2.547366
    147050    0.487944    2.570647
    147075    0.481319    2.560709
    147100    0.484937    2.563826
    147125    0.486528    2.574784
    147150    0.485683    2.541505
    147175    0.491477    2.601965
    147200    0.494843    2.633673
    147225    0.477673    2.593656
    147250    0.482235    2.551356
    147275    0.485576    2.570285
    147300    0.490964    2.594985
    147325    0.487072    2.581737
    147350    0.486301    2.599407
    147375    0.488536    2.590946
    147400    0.485016    2.555585
    147425    0.484119    2.572213
    147450    0.489372    2.595476
    147475    0.485082    2.558949
    147500    0.487071    2.625577
    147525    0.490886    2.594776
    147550    0.484474    2.581639
    147575    0.487221    2.607075
    147600    0.490469    2.625848
    147625    0.485529    2.609877
    147650    0.488867    2.620488
    147675    0.489339    2.609744
    147700    0.490638    2.606419
    147725    0.483096    2.552005
    147750    0.486107    2.566343
    147775    0.488442    2.581282
    147800    0.495273    2.607123
    147825    0.483498    2.533608
    147850    0.491422    2.608038
    147875    0.484751    2.574863
    147900    0.489258    2.569377
    147925    0.486580    2.570848
    147950    0.490427    2.615332
    147975    0.486809    2.589517
    148000    0.492444    2.620487
    148025    0.483617    2.561725
    148050    0.496058    2.641664
    148075    0.489631    2.593314
    148100    0.485337    2.542021
    148125    0.483878    2.579962
    148150    0.487827    2.543092
    148175    0.493856    2.607626
    148200    0.493677    2.587886
    148225    0.488884    2.589621
    148250    0.490206    2.559719
    148275    0.487633    2.597295
    148300    0.492508    2.579860
    148325    0.483542    2.577376
    148350    0.490269    2.590170
    148375    0.484702    2.590713
    148400    0.486042    2.573431
    148425    0.480301    2.545444
    148450    0.485491    2.582100
    148475    0.484519    2.566979
    148500    0.490334    2.611944
    148525    0.486477    2.590107
    148550    0.483669    2.574261
    148575    0.485756    2.579465
    148600    0.493923    2.594436
    148625    0.486568    2.592795
    148650    0.487086    2.591675
    148675    0.487480    2.603808
    148700    0.487708    2.556307
    148725    0.486736    2.611459
    148750    0.489150    2.571298
    148775    0.485113    2.553606
    148800    0.491716    2.638141
    148825    0.490500    2.562964
    148850    0.482529    2.553620
    148875    0.484848    2.567062
    148900    0.484938    2.588690
    148925    0.481451    2.535693
    148950    0.492892    2.633077
    148975    0.488112    2.610586
    149000    0.479520    2.569280
    149025    0.485711    2.523656
    149050    0.485625    2.574854
    149075    0.487393    2.569542
    149100    0.491905    2.584173
    149125    0.491483    2.596840
    149150    0.496660    2.625394
    149175    0.488371    2.593442
    149200    0.490074    2.610399
    149225    0.490212    2.602303
    149250    0.487456    2.585690
    149275    0.488687    2.609869
    149300    0.484501    2.594342
    149325    0.492895    2.626320
    149350    0.486315    2.536266
    149375    0.485243    2.614317
    149400    0.493120    2.635422
    149425    0.486004    2.570247
    149450    0.488474    2.605095
    149475    0.485399    2.578405
    149500    0.483226    2.578305
    149525    0.481569    2.546874
    149550    0.487413    2.580447
    149575    0.488585    2.603717
    149600    0.487371    2.596015
    149625    0.486718    2.600613
    149650    0.485463    2.568176
    149675    0.484342    2.551964
    149700    0.492143    2.642972
