 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
    131850   -3.61897e+05    0.241111    0.133333    0.183008    0.200000    0.320000    0.322081    0.295777
    131875   -3.62043e+05    0.240659    0.160000    0.182376    0.360000    0.240000    0.321595    0.296017
    131900   -3.62966e+05    0.241263    0.160000    0.181936    0.440000    0.160000    0.322604    0.296015
    131925   -3.61115e+05    0.240714    0.120000    0.181707    0.240000    0.320000    0.321785    0.295619
    131950   -3.59850e+05    0.240315    0.173333    0.182250    0.280000    0.360000    0.321622    0.296226
    131975   -3.62490e+05    0.239959    0.133333    0.182732    0.600000    0.160000    0.321532    0.295961
    132000   -3.62761e+05    0.240597    0.120000    0.182795    0.160000    0.400000    0.321629    0.295318
    132025   -3.62047e+05    0.240887    0.133333    0.182233    0.360000    0.200000    0.321481    0.295273
    132050   -3.62841e+05    0.240806    0.120000    0.182964    0.160000    0.240000    0.321459    0.295462
    132075   -3.60215e+05    0.241295    0.106667    0.183699    0.440000    0.200000    0.321877    0.295706
    132100   -3.60235e+05    0.240868    0.080000    0.182105    0.200000    0.360000    0.322052    0.296450
    132125   -3.61371e+05    0.240645    0.160000    0.182882    0.240000    0.320000    0.321092    0.295700
    132150   -3.62881e+05    0.241516    0.213333    0.183456    0.160000    0.240000    0.320671    0.295053
    132175   -3.63215e+05    0.242355    0.173333    0.183426    0.320000    0.320000    0.322521    0.295468
    132200   -3.61497e+05    0.241220    0.173333    0.183831    0.360000    0.160000    0.322242    0.295577
    132225   -3.63131e+05    0.240702    0.293333    0.183674    0.360000    0.200000    0.321981    0.295931
    132250   -3.63365e+05    0.242272    0.186667    0.184838    0.200000    0.320000    0.321987    0.295541
    132275   -3.63570e+05    0.242083    0.146667    0.184431    0.560000    0.120000    0.321286    0.295322
    132300   -3.65967e+05    0.241835    0.146667    0.185570    0.040000    0.200000    0.322191    0.294485
    132325   -3.65319e+05    0.241609    0.133333    0.185535    0.360000    0.120000    0.321709    0.294789
    132350   -3.66391e+05    0.240763    0.146667    0.184101    0.240000    0.160000    0.320844    0.295313
    132375   -3.63743e+05    0.241876    0.066667    0.184689    0.280000    0.320000    0.321576    0.294694
    132400   -3.63788e+05    0.241831    0.106667    0.185195    0.240000    0.280000    0.321060    0.295578
    132425   -3.64142e+05    0.241453    0.106667    0.185056    0.240000    0.120000    0.321673    0.294915
    132450   -3.63475e+05    0.241071    0.160000    0.185302    0.240000    0.200000    0.321664    0.294739
    132475   -3.64583e+05    0.242028    0.173333    0.185102    0.240000    0.320000    0.321633    0.295040
    132500   -3.63118e+05    0.241834    0.200000    0.185598    0.160000    0.160000    0.321005    0.295026
    132525   -3.63219e+05    0.242074    0.160000    0.185691    0.280000    0.200000    0.320857    0.294735
    132550   -3.62710e+05    0.242721    0.186667    0.185260    0.320000    0.160000    0.321938    0.295629
    132575   -3.62028e+05    0.241311    0.213333    0.185173    0.280000    0.240000    0.321621    0.295720
    132600   -3.63420e+05    0.241953    0.146667    0.185341    0.360000    0.480000    0.322018    0.295232
    132625   -3.62695e+05    0.242030    0.160000    0.184950    0.400000    0.160000    0.321703    0.296138
    132650   -3.62388e+05    0.241839    0.226667    0.185097    0.160000    0.120000    0.322567    0.296431
    132675   -3.60829e+05    0.241432    0.160000    0.185727    0.240000    0.320000    0.321520    0.295491
    132700   -3.62346e+05    0.241550    0.253333    0.185926    0.320000    0.200000    0.321523    0.295928
    132725   -3.60260e+05    0.241998    0.133333    0.185006    0.400000    0.400000    0.322889    0.295754
    132750   -3.60436e+05    0.242355    0.133333    0.186093    0.280000    0.200000    0.321837    0.296378
    132775   -3.60946e+05    0.242435    0.106667    0.185705    0.240000    0.200000    0.321839    0.295777
    132800   -3.61489e+05    0.242514    0.213333    0.184554    0.240000    0.280000    0.321468    0.295971
    132825   -3.60545e+05    0.242155    0.160000    0.185099    0.320000    0.160000    0.322431    0.295804
    132850   -3.59939e+05    0.241948    0.093333    0.185293    0.200000    0.120000    0.321504    0.295960
    132875   -3.60504e+05    0.241980    0.106667    0.184951    0.120000    0.320000    0.322046    0.296556
    132900   -3.58607e+05    0.243036    0.120000    0.185242    0.120000    0.320000    0.321786    0.296589
    132925   -3.57745e+05    0.242929    0.093333    0.185061    0.320000    0.240000    0.322488    0.297104
    132950   -3.58875e+05    0.242021    0.160000    0.186005    0.160000    0.240000    0.321900    0.296565
    132975   -3.60628e+05    0.242714    0.186667    0.186462    0.480000    0.320000    0.321007    0.295478
    133000   -3.61187e+05    0.242582    0.240000    0.185095    0.320000    0.200000    0.321115    0.295959
    133025   -3.60401e+05    0.243601    0.106667    0.186836    0.400000    0.240000    0.321807    0.295679
    133050   -3.59894e+05    0.243604    0.120000    0.186606    0.200000    0.280000    0.321571    0.296067
    133075   -3.59290e+05    0.242769    0.186667    0.185575    0.320000    0.320000    0.321999    0.296432
    133100   -3.58791e+05    0.242480    0.173333    0.185354    0.280000    0.200000    0.321521    0.296335
    133125   -3.59595e+05    0.242932    0.133333    0.186500    0.360000    0.200000    0.321144    0.295780
    133150   -3.59939e+05    0.243706    0.173333    0.187153    0.320000    0.240000    0.321355    0.295819
    133175   -3.61000e+05    0.243730    0.146667    0.187202    0.240000    0.280000    0.321757    0.296195
    133200   -3.59261e+05    0.243041    0.093333    0.187313    0.240000    0.360000    0.322012    0.295378
    133225   -3.59878e+05    0.242806    0.213333    0.185995    0.240000    0.240000    0.321964    0.296258
    133250   -3.60394e+05    0.243072    0.066667    0.186484    0.280000    0.200000    0.321860    0.296089
    133275   -3.57965e+05    0.242639    0.066667    0.186687    0.200000    0.160000    0.322301    0.296379
    133300   -3.58719e+05    0.242961    0.160000    0.185613    0.360000    0.360000    0.321635    0.296323
    133325   -3.58460e+05    0.242334    0.160000    0.185278    0.440000    0.320000    0.321304    0.295968
    133350   -3.60099e+05    0.242284    0.106667    0.184376    0.320000    0.240000    0.323006    0.296692
    133375   -3.57789e+05    0.241830    0.186667    0.184954    0.160000    0.280000    0.322065    0.296823
    133400   -3.60195e+05    0.242198    0.160000    0.185326    0.240000    0.360000    0.320729    0.296882
    133425   -3.58781e+05    0.243135    0.146667    0.185883    0.200000    0.200000    0.321551    0.295873
    133450   -3.59555e+05    0.242847    0.133333    0.186227    0.200000    0.280000    0.321388    0.295697
    133475   -3.59665e+05    0.243527    0.133333    0.186642    0.360000    0.240000    0.322457    0.296982
    133500   -3.59290e+05    0.243426    0.213333    0.186471    0.120000    0.360000    0.322418    0.296020
    133525   -3.58625e+05    0.244349    0.133333    0.187647    0.280000    0.240000    0.321734    0.295794
    133550   -3.59351e+05    0.243553    0.133333    0.186640    0.360000    0.360000    0.321532    0.296163
    133575   -3.58520e+05    0.243216    0.226667    0.186977    0.240000    0.440000    0.320866    0.296511
    133600   -3.58965e+05    0.244292    0.160000    0.187698    0.400000    0.360000    0.321007    0.296454
    133625   -3.59607e+05    0.244498    0.173333    0.188684    0.280000    0.200000    0.321837    0.296031
    133650   -3.59040e+05    0.243975    0.213333    0.187898    0.360000    0.240000    0.322172    0.296711
    133675   -3.61949e+05    0.243206    0.200000    0.186566    0.200000    0.160000    0.321933    0.296644
    133700   -3.61236e+05    0.243253    0.160000    0.186026    0.280000    0.280000    0.321340    0.295815
    133725   -3.60940e+05    0.242954    0.133333    0.185921    0.240000    0.320000    0.321253    0.295822
    133750   -3.60769e+05    0.243200    0.173333    0.186040    0.240000    0.360000    0.320920    0.295857
    133775   -3.60529e+05    0.243541    0.226667    0.186724    0.240000    0.360000    0.321169    0.295736
    133800   -3.61267e+05    0.243410    0.133333    0.185765    0.360000    0.240000    0.321798    0.296279
    133825   -3.60904e+05    0.242763    0.160000    0.185228    0.240000    0.240000    0.322086    0.295911
    133850   -3.60600e+05    0.242941    0.146667    0.185308    0.320000    0.240000    0.322072    0.296217
    133875   -3.59433e+05    0.242823    0.173333    0.185359    0.240000    0.240000    0.322495    0.296291
    133900   -3.58516e+05    0.243621    0.106667    0.185836    0.280000    0.280000    0.321510    0.296662
    133925   -3.59822e+05    0.243761    0.160000    0.185622    0.200000    0.360000    0.321471    0.297599
    133950   -3.57914e+05    0.243786    0.066667    0.185434    0.400000    0.200000    0.321898    0.297199
    133975   -3.58203e+05    0.243637    0.146667    0.185502    0.440000    0.120000    0.322068    0.296980
    134000   -3.57813e+05    0.244353    0.133333    0.186832    0.240000    0.400000    0.321847    0.297090
    134025   -3.60035e+05    0.244296    0.146667    0.186812    0.200000    0.200000    0.321643    0.295901
    134050   -3.58127e+05    0.243966    0.106667    0.186753    0.320000    0.240000    0.323324    0.296149
    134075   -3.60592e+05    0.243633    0.106667    0.186422    0.520000    0.160000    0.321160    0.296554
    134100   -3.59529e+05    0.243457    0.146667    0.186469    0.440000    0.280000    0.322739    0.295790
    134125   -3.61413e+05    0.242812    0.160000    0.185756    0.200000    0.200000    0.321282    0.295602
    134150   -3.62163e+05    0.243378    0.120000    0.187443    0.280000    0.280000    0.322846    0.296128
    134175   -3.59850e+05    0.243043    0.186667    0.184694    0.320000    0.400000    0.322121    0.296535
    134200   -3.58442e+05    0.243288    0.146667    0.185335    0.400000    0.280000    0.321600    0.295898
    134225   -3.59843e+05    0.242589    0.240000    0.185537    0.280000    0.240000    0.321128    0.296282
    134250   -3.59261e+05    0.242010    0.226667    0.184546    0.240000    0.280000    0.322077    0.296632
    134275   -3.59827e+05    0.243713    0.213333    0.186371    0.320000    0.240000    0.320958    0.296106
    134300   -3.58811e+05    0.243611    0.146667    0.185943    0.280000    0.280000    0.321787    0.295970
    134325   -3.59161e+05    0.243124    0.173333    0.184919    0.360000    0.200000    0.322294    0.296482
    134350   -3.58242e+05    0.243505    0.160000    0.187085    0.200000    0.280000    0.321085    0.296284
    134375   -3.57218e+05    0.243710    0.146667    0.186824    0.480000    0.400000    0.321353    0.296105
    134400   -3.57610e+05    0.242379    0.160000    0.184790    0.320000    0.200000    0.321689    0.296474
    134425   -3.57687e+05    0.243202    0.213333    0.184311    0.240000    0.400000    0.322967    0.297079
    134450   -3.56582e+05    0.243342    0.186667    0.187207    0.320000    0.120000    0.321650    0.296921
    134475   -3.57910e+05    0.243787    0.253333    0.186507    0.240000    0.400000    0.321756    0.295912
    134500   -3.56970e+05    0.243826    0.160000    0.186350    0.120000    0.280000    0.321397    0.296834
    134525   -3.55695e+05    0.244375    0.160000    0.186474    0.280000    0.280000    0.321404    0.297457
    134550   -3.59630e+05    0.244412    0.106667    0.187759    0.440000    0.160000    0.321487    0.297267
    134575   -3.57311e+05    0.245424    0.133333    0.188421    0.480000    0.120000    0.321010    0.296781
    134600   -3.56847e+05    0.245127    0.106667    0.187500    0.120000    0.240000    0.321054    0.296678
    134625   -3.57003e+05    0.244581    0.120000    0.187647    0.160000    0.200000    0.322387    0.296503
    134650   -3.56739e+05    0.244406    0.160000    0.187273    0.400000    0.400000    0.322454    0.296908
    134675   -3.57564e+05    0.244025    0.160000    0.185851    0.280000    0.120000    0.321284    0.296452
    134700   -3.56734e+05    0.244483    0.146667    0.186527    0.240000    0.240000    0.321876    0.296870
    134725   -3.58361e+05    0.244581    0.106667    0.187421    0.320000    0.240000    0.321715    0.296749
    134750   -3.56779e+05    0.244154    0.186667    0.187816    0.400000    0.360000    0.322425    0.297291
    134775   -3.57102e+05    0.245402    0.160000    0.188064    0.280000    0.200000    0.321687    0.296686
    134800   -3.56937e+05    0.245191    0.120000    0.188957    0.160000    0.400000    0.321712    0.297021
    134825   -3.56333e+05    0.245004    0.173333    0.188514    0.160000    0.200000    0.321221    0.296935
    134850   -3.56731e+05    0.243739    0.213333    0.187668    0.360000    0.440000    0.322299    0.296367
    134875   -3.55444e+05    0.244100    0.200000    0.187180    0.440000    0.320000    0.321717    0.296541
    134900   -3.54217e+05    0.244905    0.200000    0.188316    0.160000    0.320000    0.321972    0.296775
    134925   -3.54197e+05    0.244883    0.186667    0.188711    0.160000    0.360000    0.321935    0.297589
    134950   -3.52498e+05    0.245450    0.173333    0.188248    0.280000    0.280000    0.321110    0.298454
    134975   -3.53943e+05    0.246073    0.146667    0.188988    0.360000    0.240000    0.321559    0.297673
    135000   -3.54278e+05    0.246028    0.093333    0.190164    0.240000    0.360000    0.321266    0.297482
    135025   -3.54185e+05    0.246133    0.213333    0.189803    0.240000    0.280000    0.320911    0.297283
    135050   -3.55541e+05    0.245403    0.213333    0.188496    0.280000    0.360000    0.322724    0.297358
    135075   -3.57933e+05    0.245578    0.226667    0.189184    0.160000    0.360000    0.321307    0.296856
    135100   -3.56411e+05    0.245269    0.173333    0.188556    0.320000    0.400000    0.322247    0.296900
    135125   -3.56863e+05    0.244657    0.146667    0.188125    0.360000    0.320000    0.322064    0.296829
    135150   -3.58582e+05    0.245257    0.133333    0.188049    0.360000    0.320000    0.321773    0.296930
    135175   -3.58876e+05    0.245928    0.133333    0.189163    0.360000    0.280000    0.321560    0.296277
    135200   -3.57112e+05    0.245322    0.120000    0.188802    0.320000    0.480000    0.322527    0.297090
    135225   -3.59316e+05    0.245547    0.213333    0.188641    0.320000    0.320000    0.321246    0.296501
    135250   -3.58747e+05    0.245689    0.173333    0.188493    0.320000    0.200000    0.322268    0.296300
    135275   -3.59861e+05    0.244765    0.120000    0.187181    0.400000    0.360000    0.321227    0.296502
    135300   -3.59991e+05    0.245362    0.266667    0.187953    0.120000    0.280000    0.321673    0.296462
    135325   -3.58001e+05    0.245175    0.133333    0.188692    0.200000    0.480000    0.322230    0.296662
    135350   -3.56953e+05    0.244896    0.213333    0.188295    0.240000    0.360000    0.321808    0.297316
    135375   -3.57341e+05    0.245015    0.120000    0.187886    0.360000    0.200000    0.321259    0.296802
    135400   -3.57080e+05    0.244866    0.200000    0.187750    0.160000    0.200000    0.321385    0.297246
    135425   -3.58502e+05    0.246024    0.173333    0.188898    0.360000    0.240000    0.322295    0.296638
    135450   -3.58218e+05    0.245840    0.200000    0.189183    0.280000    0.360000    0.321273    0.296330
    135475   -3.57540e+05    0.245729    0.213333    0.188807    0.280000    0.360000    0.322307    0.297175
    135500   -3.58048e+05    0.245840    0.106667    0.188922    0.320000    0.320000    0.321503    0.296543
    135525   -3.58767e+05    0.245389    0.200000    0.188893    0.480000    0.320000    0.321215    0.296679
    135550   -3.56163e+05    0.245513    0.213333    0.187528    0.280000    0.200000    0.320927    0.296372
    135575   -3.58226e+05    0.245255    0.160000    0.188171    0.440000    0.280000    0.322576    0.296331
    135600   -3.56401e+05    0.245387    0.133333    0.188788    0.280000    0.360000    0.321857    0.296393
    135625   -3.56106e+05    0.245223    0.146667    0.188753    0.320000    0.360000    0.320948    0.296504
    135650   -3.57774e+05    0.244569    0.160000    0.188082    0.320000    0.320000    0.321438    0.296527
    135675   -3.57729e+05    0.244690    0.200000    0.188941    0.320000    0.280000    0.322120    0.296302
    135700   -3.57652e+05    0.244601    0.226667    0.188326    0.320000    0.240000    0.321515    0.296349
    135725   -3.56708e+05    0.244323    0.146667    0.187272    0.200000    0.360000    0.322044    0.296927
    135750   -3.55289e+05    0.244133    0.133333    0.187211    0.120000    0.480000    0.323177    0.296595
    135775   -3.56592e+05    0.244709    0.213333    0.188313    0.320000    0.280000    0.322599    0.296803
    135800   -3.56607e+05    0.244021    0.160000    0.187346    0.480000    0.280000    0.321733    0.296884
    135825   -3.59142e+05    0.243429    0.253333    0.186780    0.200000    0.400000    0.321432    0.296234
    135850   -3.59785e+05    0.244024    0.133333    0.186332    0.200000    0.360000    0.321907    0.296670
    135875   -3.58412e+05    0.243734    0.226667    0.185814    0.320000    0.240000    0.322065    0.296627
    135900   -3.58477e+05    0.243635    0.133333    0.185395    0.280000    0.280000    0.321885    0.296891
    135925   -3.59032e+05    0.243586    0.133333    0.186271    0.360000    0.360000    0.321695    0.296973
    135950   -3.59050e+05    0.243461    0.160000    0.185743    0.640000    0.360000    0.321512    0.296584
    135975   -3.59446e+05    0.242393    0.160000    0.184740    0.360000    0.400000    0.322134    0.296304
    136000   -3.60702e+05    0.242470    0.120000    0.185296    0.360000    0.320000    0.321499    0.295517
    136025   -3.59758e+05    0.242627    0.133333    0.184362    0.320000    0.360000    0.322465    0.296415
    136050   -3.58889e+05    0.242107    0.213333    0.184444    0.320000    0.280000    0.321656    0.295652
    136075   -3.59507e+05    0.241700    0.173333    0.184746    0.240000    0.200000    0.322336    0.296365
    136100   -3.58623e+05    0.242369    0.253333    0.186054    0.160000    0.200000    0.321848    0.296467
    136125   -3.60405e+05    0.242474    0.200000    0.184440    0.520000    0.280000    0.321347    0.296381
    136150   -3.57609e+05    0.242246    0.133333    0.185081    0.400000    0.240000    0.322275    0.296578
    136175   -3.59282e+05    0.242230    0.146667    0.184026    0.360000    0.160000    0.321224    0.296561
    136200   -3.60327e+05    0.241395    0.146667    0.184549    0.200000    0.200000    0.322386    0.295903
    136225   -3.62296e+05    0.242259    0.160000    0.184780    0.320000    0.160000    0.321951    0.295931
    136250   -3.59002e+05    0.242254    0.133333    0.185498    0.080000    0.200000    0.321674    0.295781
    136275   -3.56822e+05    0.242985    0.160000    0.185212    0.160000    0.280000    0.321638    0.296625
    136300   -3.55494e+05    0.242026    0.093333    0.184314    0.240000    0.360000    0.321966    0.296603
    136325   -3.58946e+05    0.241729    0.186667    0.184453    0.280000    0.400000    0.320289    0.296315
    136350   -3.59823e+05    0.242284    0.146667    0.185016    0.240000    0.240000    0.322319    0.296182
    136375   -3.57929e+05    0.242956    0.186667    0.184494    0.320000    0.280000    0.321671    0.296498
    136400   -3.59914e+05    0.242462    0.120000    0.184837    0.280000    0.240000    0.321606    0.296320
    136425   -3.59886e+05    0.242772    0.093333    0.184062    0.160000    0.240000    0.322168    0.297134
    136450   -3.58607e+05    0.242636    0.160000    0.184721    0.240000    0.200000    0.321163    0.296511
    136475   -3.58969e+05    0.242484    0.173333    0.184784    0.360000    0.240000    0.321127    0.296037
    136500   -3.58885e+05    0.242506    0.160000    0.184267    0.280000    0.240000    0.321221    0.296643
    136525   -3.59773e+05    0.242047    0.146667    0.184429    0.280000    0.160000    0.321177    0.296293
    136550   -3.59748e+05    0.241741    0.106667    0.184303    0.480000    0.160000    0.322164    0.296712
    136575   -3.61271e+05    0.241784    0.160000    0.184242    0.360000    0.360000    0.321301    0.296078
    136600   -3.60685e+05    0.241882    0.120000    0.184157    0.240000    0.200000    0.321412    0.295478
    136625   -3.60252e+05    0.242320    0.093333    0.184971    0.360000    0.320000    0.322244    0.295889
    136650   -3.60379e+05    0.242840    0.160000    0.186077    0.360000    0.480000    0.321742    0.296425
    136675   -3.60026e+05    0.242665    0.240000    0.185516    0.160000    0.240000    0.322530    0.295983
    136700   -3.59585e+05    0.242794    0.120000    0.185080    0.200000    0.320000    0.321584    0.296093
    136725   -3.59548e+05    0.243215    0.200000    0.184958    0.240000    0.400000    0.321388    0.296152
    136750   -3.59335e+05    0.242505    0.146667    0.185177    0.240000    0.240000    0.322113    0.296338
    136775   -3.59761e+05    0.242612    0.173333    0.184645    0.120000    0.200000    0.321973    0.296720
    136800   -3.56879e+05    0.242261    0.106667    0.184571    0.240000    0.320000    0.322043    0.296259
    136825   -3.58575e+05    0.241650    0.173333    0.184109    0.280000    0.320000    0.322026    0.296590
    136850   -3.57549e+05    0.242488    0.160000    0.183889    0.280000    0.160000    0.321703    0.296743
    136875   -3.56514e+05    0.242162    0.080000    0.183897    0.400000    0.280000    0.322173    0.296435
    136900   -3.57285e+05    0.242231    0.146667    0.184923    0.240000    0.280000    0.321230    0.296738
    136925   -3.58799e+05    0.243193    0.093333    0.185486    0.320000    0.320000    0.321770    0.296696
    136950   -3.58025e+05    0.243571    0.213333    0.186296    0.160000    0.360000    0.322225    0.296369
    136975   -3.57335e+05    0.243374    0.106667    0.185640    0.320000    0.160000    0.321441    0.297007
    137000   -3.58811e+05    0.243685    0.213333    0.184824    0.480000    0.440000    0.320976    0.296584
    137025   -3.58517e+05    0.243440    0.146667    0.185986    0.280000    0.360000    0.321876    0.296440
    137050   -3.56807e+05    0.244022    0.186667    0.186606    0.360000    0.280000    0.320951    0.297040
    137075   -3.58142e+05    0.243428    0.160000    0.185870    0.080000    0.200000    0.321256    0.296633
    137100   -3.57088e+05    0.243013    0.160000    0.184714    0.400000    0.360000    0.321737    0.296785
    137125   -3.57502e+05    0.242706    0.173333    0.184313    0.280000    0.120000    0.321985    0.296716
    137150   -3.58803e+05    0.242878    0.160000    0.185552    0.160000    0.120000    0.321737    0.296085
    137175   -3.61193e+05    0.242958    0.186667    0.185500    0.240000    0.360000    0.321633    0.296327
    137200   -3.57742e+05    0.243663    0.133333    0.186505    0.440000    0.280000    0.323039    0.295758
    137225   -3.59762e+05    0.243668    0.080000    0.187295    0.360000    0.280000    0.321398    0.296640
    137250   -3.58403e+05    0.243624    0.146667    0.186456    0.360000    0.320000    0.322944    0.296677
    137275   -3.59114e+05    0.243180    0.213333    0.186584    0.280000    0.160000    0.321504    0.296236
    137300   -3.57308e+05    0.244000    0.200000    0.187864    0.240000    0.200000    0.321233    0.296822
    137325   -3.57015e+05    0.244187    0.186667    0.187364    0.240000    0.240000    0.322240    0.296702
    137350   -3.56988e+05    0.243580    0.160000    0.187716    0.200000    0.200000    0.322408    0.297295
    137375   -3.54625e+05    0.243749    0.186667    0.188375    0.240000    0.200000    0.321084    0.296839
    137400   -3.57740e+05    0.244676    0.213333    0.188833    0.160000    0.320000    0.321460    0.296593
    137425   -3.59743e+05    0.245374    0.093333    0.189382    0.240000    0.360000    0.321372    0.296107
    137450   -3.58603e+05    0.245008    0.120000    0.189235    0.320000    0.240000    0.321719    0.296229
    137475   -3.58796e+05    0.245242    0.146667    0.188615    0.160000    0.280000    0.322278    0.297010
    137500   -3.58340e+05    0.244788    0.186667    0.188415    0.200000    0.320000    0.320900    0.296204
    137525   -3.58860e+05    0.244574    0.173333    0.187693    0.160000    0.160000    0.321855    0.296545
    137550   -3.59821e+05    0.244819    0.080000    0.187786    0.360000    0.240000    0.321589    0.296689
    137575   -3.57123e+05    0.244846    0.173333    0.188052    0.160000    0.280000    0.321002    0.296811
    137600   -3.57285e+05    0.244085    0.066667    0.187995    0.200000    0.240000    0.321142    0.297116
    137625   -3.56933e+05    0.243700    0.160000    0.187306    0.120000    0.120000    0.321643    0.296937
    137650   -3.55815e+05    0.244137    0.160000    0.187546    0.200000    0.120000    0.321517    0.296941
    137675   -3.55919e+05    0.244551    0.186667    0.187765    0.360000    0.280000    0.322331    0.296981
    137700   -3.56535e+05    0.244176    0.146667    0.188020    0.560000    0.360000    0.321128    0.297176
    137725   -3.57620e+05    0.243621    0.173333    0.187628    0.240000    0.160000    0.321542    0.297091
    137750   -3.57761e+05    0.243974    0.213333    0.186635    0.320000    0.440000    0.321192    0.297730
    137775   -3.57194e+05    0.244860    0.160000    0.187600    0.160000    0.200000    0.321808    0.297148
    137800   -3.57828e+05    0.245416    0.200000    0.188367    0.320000    0.280000    0.321715    0.296926
    137825   -3.58287e+05    0.245487    0.133333    0.189063    0.360000    0.080000    0.321720    0.296885
    137850   -3.58960e+05    0.245379    0.226667    0.187895    0.320000    0.280000    0.321558    0.296077
    137875   -3.58916e+05    0.244623    0.173333    0.186222    0.320000    0.280000    0.323006    0.296054
    137900   -3.58693e+05    0.243825    0.226667    0.186558    0.320000    0.080000    0.321961    0.296793
    137925   -3.57718e+05    0.244049    0.200000    0.186226    0.320000    0.320000    0.321311    0.297102
    137950   -3.58635e+05    0.243803    0.160000    0.185655    0.600000    0.520000    0.321053    0.296992
    137975   -3.57953e+05    0.244341    0.106667    0.186735    0.320000    0.240000    0.321883    0.297116
    138000   -3.56865e+05    0.244288    0.146667    0.187134    0.360000    0.200000    0.321911    0.297078
    138025   -3.59467e+05    0.243554    0.213333    0.186761    0.320000    0.320000    0.322207    0.296818
    138050   -3.60382e+05    0.244061    0.160000    0.187455    0.280000    0.200000    0.321828    0.296455
    138075   -3.57529e+05    0.243805    0.160000    0.187306    0.240000    0.280000    0.321803    0.297135
    138100   -3.57890e+05    0.243977    0.120000    0.187639    0.600000    0.160000    0.321957    0.296915
    138125   -3.59807e+05    0.244136    0.146667    0.187545    0.320000    0.480000    0.320918    0.297019
    138150   -3.59472e+05    0.243599    0.173333    0.186781    0.240000    0.400000    0.322401    0.296328
    138175   -3.59011e+05    0.243775    0.226667    0.186263    0.360000    0.280000    0.321151    0.296317
    138200   -3.58419e+05    0.243533    0.253333    0.186092    0.120000    0.240000    0.321538    0.295815
    138225   -3.57955e+05    0.243148    0.120000    0.185926    0.240000    0.400000    0.321999    0.297171
    138250   -3.58842e+05    0.242534    0.173333    0.186297    0.200000    0.480000    0.321895    0.296233
    138275   -3.60520e+05    0.243434    0.186667    0.185736    0.160000    0.040000    0.321712    0.296103
    138300   -3.60662e+05    0.243179    0.133333    0.185778    0.200000    0.200000    0.322108    0.296638
    138325   -3.58120e+05    0.243407    0.160000    0.186514    0.160000    0.280000    0.321203    0.296516
    138350   -3.58802e+05    0.243206    0.213333    0.186362    0.240000    0.360000    0.321521    0.296362
    138375   -3.58882e+05    0.244858    0.120000    0.188057    0.440000    0.400000    0.321869    0.296641
    138400   -3.59992e+05    0.244642    0.133333    0.187712    0.280000    0.280000    0.322103    0.296267
    138425   -3.63594e+05    0.244921    0.146667    0.188608    0.360000    0.440000    0.321169    0.295772
    138450   -3.63353e+05    0.244478    0.120000    0.188486    0.240000    0.360000    0.321597    0.295610
    138475   -3.64717e+05    0.244691    0.093333    0.187925    0.320000    0.280000    0.321502    0.295446
    138500   -3.63531e+05    0.244414    0.146667    0.189079    0.280000    0.400000    0.321877    0.295115
    138525   -3.64296e+05    0.244560    0.093333    0.187912    0.360000    0.320000    0.321530    0.295093
    138550   -3.64300e+05    0.244353    0.146667    0.187667    0.360000    0.160000    0.322190    0.295032
    138575   -3.60990e+05    0.244043    0.186667    0.187916    0.160000    0.200000    0.321955    0.295224
    138600   -3.61857e+05    0.243319    0.133333    0.187513    0.120000    0.200000    0.321449    0.295722
    138625   -3.61863e+05    0.242836    0.226667    0.185683    0.440000    0.320000    0.321221    0.295842
    138650   -3.62105e+05    0.243042    0.173333    0.185997    0.240000    0.320000    0.321460    0.294979
    138675   -3.62690e+05    0.242568    0.093333    0.185761    0.360000    0.240000    0.321547    0.295836
    138700   -3.64138e+05    0.242128    0.106667    0.185884    0.480000    0.160000    0.321889    0.295834
    138725   -3.63584e+05    0.242690    0.120000    0.185762    0.360000    0.200000    0.322936    0.295202
    138750   -3.63503e+05    0.241973    0.146667    0.186414    0.320000    0.240000    0.321516    0.295543
    138775   -3.63403e+05    0.241243    0.160000    0.185652    0.320000    0.240000    0.321491    0.294698
    138800   -3.65701e+05    0.241387    0.080000    0.183861    0.320000    0.400000    0.321641    0.295407
    138825   -3.64944e+05    0.241508    0.200000    0.184684    0.400000    0.240000    0.321315    0.294859
    138850   -3.63613e+05    0.241534    0.186667    0.184908    0.120000    0.400000    0.322008    0.294895
    138875   -3.61895e+05    0.241079    0.146667    0.184759    0.080000    0.360000    0.322138    0.295122
    138900   -3.61988e+05    0.242082    0.146667    0.184862    0.400000    0.400000    0.322451    0.295253
    138925   -3.61989e+05    0.242250    0.146667    0.184753    0.360000    0.280000    0.321994    0.295495
    138950   -3.62071e+05    0.242202    0.173333    0.184711    0.200000    0.360000    0.322208    0.295724
    138975   -3.62406e+05    0.241874    0.200000    0.185675    0.320000    0.200000    0.321991    0.295917
    139000   -3.61939e+05    0.242862    0.213333    0.186971    0.160000    0.240000    0.321859    0.295412
    139025   -3.63288e+05    0.243384    0.186667    0.186822    0.240000    0.440000    0.321507    0.295896
    139050   -3.61327e+05    0.243465    0.240000    0.187212    0.200000    0.160000    0.322656    0.295309
    139075   -3.60291e+05    0.242665    0.146667    0.185647    0.200000    0.200000    0.322034    0.295401
